zone_id,zone_tf,spec_name,direction,upper,lower,created_timestamp,base_timestamp,impulse_start_timestamp,impulse_end_timestamp,impulse_candles,impulse_atr,zone_width_atr,base_body_ratio,touch_timestamp,entry_timestamp,entry_price,stop_price,risk_units,touch_delay_hours,confirmed,confirm_i,entry_i,bars_to_confirm,confirm_close,confirm_body_ratio,mfe_24h_r,mae_24h_r,close_24h_r,bracket_1r_outcome_r,first_event_24h,year,month,date,cost_r,net_1r_after_cost,cost_bucket,same_dir_intraday_overlap_24h,same_dir_intraday_distinct_specs_24h,same_dir_intraday_distinct_tfs_24h,same_dir_intraday_max_overlap_ratio_24h,same_dir_intraday_overlap_7d,same_dir_intraday_distinct_specs_7d,same_dir_intraday_distinct_tfs_7d,same_dir_intraday_max_overlap_ratio_7d,same_dir_h1_overlap_96h,same_dir_h1_distinct_specs_96h,same_dir_h1_max_overlap_ratio_96h,same_dir_h1_overlap_30d,same_dir_h1_distinct_specs_30d,same_dir_h1_max_overlap_ratio_30d,has_intraday_stack,has_intraday_stack_7d,has_cross_tf_intraday_stack,has_h1_stack,has_h1_stack_30d,stack_score,stack_score_capped,stack_score_7d_30d,stack_score_7d_30d_capped
72,15min,m15_2c_1atr,supply,1412.6,1406.61,2019-06-26 14:15:00+00:00,2019-06-26 11:00:00+00:00,2019-06-26 12:00:00+00:00,2019-06-26 14:00:00+00:00,3,1.2646217832077016,1.089940213153107,0.6494156928213847,2019-06-26 15:00:00+00:00,2019-06-26 17:00:00+00:00,1406.13,1413.6792857142857,7.549285714285588,0.75,True,500,501,1,1406.11,0.7416481069042645,0.3430788154035636,1.2133598259059524,-1.1497776516226677,-1.0,stop,2019,2019-06,2019-06-26,0.0397388589270514,-1.0397388589270515,0.03-0.05R,1,1,1,1.0,5,4,2,1.0,1,1,1.0,5,4,1.0,True,True,True,True,True,3,3,15,7
73,15min,m15_2c_1atr,demand,1410.0,1405.51,2019-06-26 18:15:00+00:00,2019-06-26 16:00:00+00:00,2019-06-26 17:00:00+00:00,2019-06-26 18:00:00+00:00,2,1.3811099796333983,0.8001527494908349,0.7416481069042645,2019-06-26 20:00:00+00:00,2019-06-26 21:00:00+00:00,1411.37,1404.501857142857,6.868142857142857,1.75,True,504,505,0,1411.38,0.4493150684931326,0.1091998252802795,1.4676456517669467,0.3945753686794154,-1.0,stop,2019,2019-06,2019-06-26,0.0436799301121118,-1.0436799301121118,0.03-0.05R,1,1,1,1.0,5,4,2,1.0,5,4,1.0,5,4,1.0,True,True,True,True,True,11,5,15,7
74,15min,m15_2c_1atr,supply,1415.29,1408.52,2019-06-26 23:15:00+00:00,2019-06-26 18:00:00+00:00,2019-06-26 19:00:00+00:00,2019-06-26 23:00:00+00:00,5,1.068054692355516,1.472653822249838,0.7415066469719679,2019-06-27 01:00:00+00:00,2019-06-27 02:00:00+00:00,1407.62,1416.1635714285717,8.543571428571568,1.75,True,508,509,0,1407.55,0.7309236947790883,1.0464008026084404,1.0674692751442152,-0.5430984031435527,1.0,tp1,2019,2019-06,2019-06-27,0.0351141208929013,0.9648858791070988,0.03-0.05R,3,2,2,1.0,7,4,2,1.0,2,1,1.0,6,4,1.0,True,True,True,True,True,7,7,19,7
75,15min,m15_2c_1atr,supply,1411.53,1407.1,2019-06-27 07:15:00+00:00,2019-06-27 02:00:00+00:00,2019-06-27 03:00:00+00:00,2019-06-27 07:00:00+00:00,5,1.1767544741604894,1.2471345264428142,0.7020316027088223,2019-06-27 08:00:00+00:00,2019-06-27 09:00:00+00:00,1406.86,1412.1862857142858,5.326285714285859,0.75,True,515,516,0,1406.81,0.1666666666666449,1.535779422808639,1.8549511854950889,-1.6165111039587825,1.0,tp1,2019,2019-06,2019-06-27,0.0563244287093644,0.9436755712906356,0.05-0.10R,5,2,2,1.0,9,4,2,1.0,3,1,1.0,7,4,1.0,True,True,True,True,True,11,7,23,7
76,15min,m15_2c_1atr,supply,1407.81,1406.07,2019-06-27 10:15:00+00:00,2019-06-27 08:00:00+00:00,2019-06-27 09:00:00+00:00,2019-06-27 10:00:00+00:00,2,1.3585726718885462,0.5300261096605794,0.1666666666666449,2019-06-27 13:00:00+00:00,2019-06-27 16:00:00+00:00,1401.08,1408.5421428571428,7.462142857142908,2.75,True,522,523,2,1401.07,0.4771689497716972,0.1380300564755386,1.1310424045180432,-1.644299798985341,-1.0,stop,2019,2019-06,2019-06-27,0.0402029290705462,-1.0402029290705463,0.03-0.05R,5,2,2,1.0,11,4,2,1.0,3,1,0.6896551724138157,7,4,1.0,True,True,True,True,True,11,7,25,7
78,15min,m15_2c_1atr,supply,1406.2,1404.19,2019-06-27 15:15:00+00:00,2019-06-27 13:00:00+00:00,2019-06-27 14:00:00+00:00,2019-06-27 15:00:00+00:00,2,1.2669558359621902,0.5548107255520501,0.4278606965173651,2019-06-27 16:00:00+00:00,2019-06-27 17:00:00+00:00,1402.94,1406.9374285714289,3.9974285714286,0.75,True,523,524,0,1402.98,0.3830645161290478,0.1275820170109324,1.0181545279107769,-2.7117432635265133,-1.0,stop,2019,2019-06,2019-06-27,0.0750482453005498,-1.07504824530055,0.05-0.10R,3,2,2,1.0,7,4,2,1.0,1,1,1.0,5,4,1.0,True,True,True,True,True,5,5,17,7
79,15min,m15_2c_1atr,demand,1407.44,1398.68,2019-06-27 17:15:00+00:00,2019-06-27 15:00:00+00:00,2019-06-27 16:00:00+00:00,2019-06-27 17:00:00+00:00,2,1.1092599767532385,2.3758233242929125,0.4771689497716972,2019-06-27 18:00:00+00:00,2019-06-27 20:00:00+00:00,1407.63,1397.9127142857144,9.717285714285708,0.75,True,526,527,1,1407.63,0.5014492753623505,1.756663383366896,1.745343349847846,0.6411255347613026,1.0,tp1,2019,2019-06,2019-06-27,0.0308728186883462,0.9691271813116538,0.03-0.05R,5,4,2,1.0,13,4,2,1.0,7,4,1.0,7,4,1.0,True,True,True,True,True,19,7,27,7
80,15min,m15_2c_1atr,demand,1410.78,1408.3,2019-06-28 03:15:00+00:00,2019-06-28 01:00:00+00:00,2019-06-28 02:00:00+00:00,2019-06-28 03:00:00+00:00,2,1.5610232376489055,0.6779925795743064,0.4475806451612467,2019-06-28 09:00:00+00:00,2019-06-28 12:00:00+00:00,1415.15,1407.4395714285713,7.710428571428793,5.75,True,541,542,2,1415.1,0.1236749116607484,0.0207511162988707,1.224315861634493,-1.3086172715987436,-1.0,stop,2019,2019-06,2019-06-28,0.0389083430604179,-1.038908343060418,0.03-0.05R,3,3,2,1.0,9,4,2,1.0,9,4,1.0,9,4,1.0,True,True,True,True,True,21,7,27,7
81,15min,m15_2c_1atr,supply,1424.7,1414.15,2019-06-28 08:15:00+00:00,2019-06-28 04:00:00+00:00,2019-06-28 05:00:00+00:00,2019-06-28 08:00:00+00:00,4,1.82973316391361,2.681067344345609,0.7573459715639852,2019-06-28 09:00:00+00:00,2019-06-28 10:00:00+00:00,1411.87,1425.5392857142858,13.669285714285934,0.75,True,539,540,0,1411.93,0.3922046285018286,2.1983591994565117,1.7711240006270317,0.5033181794429472,1.0,tp1,2019,2019-06,2019-06-28,0.0219470136385009,0.9780529863614992,<=0.03R,3,3,2,1.0,9,4,2,1.0,8,4,1.0,8,4,1.0,True,True,True,True,True,19,7,25,7
83,15min,m15_2c_1atr,demand,1387.66,1382.53,2019-07-01 11:15:00+00:00,2019-07-01 09:00:00+00:00,2019-07-01 10:00:00+00:00,2019-07-01 11:00:00+00:00,2,1.1020585677007493,1.0411713540156786,0.6198830409356274,2019-07-01 19:00:00+00:00,2019-07-02 05:00:00+00:00,1390.12,1381.7078571428572,8.412142857142726,7.75,True,580,581,8,1390.13,0.8163672654690924,5.658486881209241,0.5064108007132615,5.656109365712937,1.0,tp1,2019,2019-07,2019-07-02,0.0356627324445959,0.964337267555404,0.03-0.05R,5,4,2,1.0,5,4,2,1.0,5,4,1.0,13,4,1.0,True,True,True,True,True,15,7,31,7
85,15min,m15_2c_1atr,demand,1388.58,1384.83,2019-07-02 04:15:00+00:00,2019-07-02 02:00:00+00:00,2019-07-02 03:00:00+00:00,2019-07-02 04:00:00+00:00,2,1.088439993210029,0.8911899507723737,0.4186666666667103,2019-07-02 05:00:00+00:00,2019-07-02 06:00:00+00:00,1389.06,1384.042,5.018000000000029,0.75,True,581,582,0,1389.1,0.3344262295081957,11.763650856915032,0.6377042646472751,11.34515743324028,1.0,tp1,2019,2019-07,2019-07-02,0.0597847748106811,0.9402152251893188,0.05-0.10R,5,4,2,1.0,5,4,2,1.0,5,4,1.0,13,4,1.0,True,True,True,True,True,15,7,31,7
87,15min,m15_2c_1atr,supply,1435.56,1426.69,2019-07-03 05:15:00+00:00,2019-07-03 03:00:00+00:00,2019-07-03 04:00:00+00:00,2019-07-03 05:00:00+00:00,2,1.489672162213385,1.176615501231749,0.3675310033822163,2019-07-03 07:00:00+00:00,2019-07-03 15:00:00+00:00,1419.34,1436.7025714285714,17.362571428571528,1.75,True,613,614,7,1419.37,0.780516431924895,1.928285803616966,1.0574470535964071,-0.5079892708453388,1.0,tp1,2019,2019-07,2019-07-03,0.0172785466273921,0.982721453372608,<=0.03R,1,1,1,1.0,1,1,1,1.0,1,1,1.0,4,2,1.0,True,True,True,True,True,3,3,9,5
90,15min,m15_2c_1atr,demand,1414.69,1410.28,2019-07-04 12:15:00+00:00,2019-07-04 10:00:00+00:00,2019-07-04 11:00:00+00:00,2019-07-04 12:00:00+00:00,2,1.1840203994900138,1.3119422014449835,0.6961451247165259,2019-07-04 13:00:00+00:00,2019-07-04 17:00:00+00:00,1415.07,1409.6645714285714,5.4054285714285015,0.75,True,638,639,3,1415.07,0.5799999999999272,1.6834927850309682,3.7536339129975578,0.9009461388022958,1.0,tp1,2019,2019-07,2019-07-04,0.0554997621438772,0.9445002378561228,0.05-0.10R,1,1,1,1.0,5,4,2,1.0,1,1,1.0,5,4,1.0,True,True,True,True,True,3,3,15,7
91,15min,m15_2c_1atr,supply,1424.17,1415.3,2019-07-05 03:15:00+00:00,2019-07-05 01:00:00+00:00,2019-07-05 02:00:00+00:00,2019-07-05 03:00:00+00:00,2,2.146548072850478,2.6298178737823164,0.7948139797068614,2019-07-05 04:00:00+00:00,2019-07-05 10:00:00+00:00,1414.15,1424.8680000000002,10.718000000000076,0.75,True,650,651,5,1414.25,0.402714932126684,2.639484978540772,1.1056167195372109,-0.2985631647695275,1.0,tp1,2019,2019-07,2019-07-05,0.0279902966971447,0.9720097033028552,<=0.03R,3,2,2,1.0,7,4,2,1.0,7,4,1.0,14,4,1.0,True,True,True,True,True,17,7,35,7
94,15min,m15_2c_1atr,demand,1400.89,1386.78,2019-07-05 18:15:00+00:00,2019-07-05 16:00:00+00:00,2019-07-05 17:00:00+00:00,2019-07-05 18:00:00+00:00,2,1.263326357257158,2.4318601501908375,0.8001417434443721,2019-07-05 19:00:00+00:00,2019-07-05 23:00:00+00:00,1401.06,1385.6072857142856,15.452714285714364,0.75,True,663,664,3,1401.02,0.4375000000000533,3.3586332498220264,0.9836459614122324,1.648901256367344,1.0,tp1,2019,2019-07,2019-07-05,0.0194140650278729,0.9805859349721272,<=0.03R,3,3,2,1.0,13,4,2,1.0,6,4,1.0,20,4,1.0,True,True,True,True,True,15,7,53,7
98,15min,m15_2c_1atr,demand,1393.32,1385.86,2019-07-09 14:15:00+00:00,2019-07-09 11:00:00+00:00,2019-07-09 12:00:00+00:00,2019-07-09 14:00:00+00:00,3,1.324150596877916,2.397612488521607,0.6903485254691777,2019-07-09 15:00:00+00:00,2019-07-09 18:00:00+00:00,1393.5,1385.162857142857,8.337142857142908,0.75,True,704,705,2,1393.51,0.5027777777777436,7.13193968471552,0.4258053461274765,2.675976696367352,1.0,tp1,2019,2019-07,2019-07-09,0.0359835503769703,0.9640164496230296,0.03-0.05R,3,3,2,1.0,11,4,2,1.0,4,3,1.0,18,4,1.0,True,True,True,True,True,11,7,47,7
101,15min,m15_2c_1atr,demand,1393.49,1389.95,2019-07-10 11:15:00+00:00,2019-07-10 09:00:00+00:00,2019-07-10 10:00:00+00:00,2019-07-10 11:00:00+00:00,2,1.1574130567419485,1.5118974984746865,0.7570621468926811,2019-07-10 12:00:00+00:00,2019-07-10 13:00:00+00:00,1395.65,1389.4634285714287,6.186571428571369,0.75,True,722,723,0,1395.64,0.5570291777188717,9.263612432457476,0.6740405486537845,3.961806678058504,1.0,tp1,2019,2019-07,2019-07-10,0.0484921258024296,0.9515078741975704,0.03-0.05R,9,4,2,1.0,13,4,2,1.0,8,3,1.0,16,4,1.0,True,True,True,True,True,25,7,45,7
103,15min,m15_2c_1atr,demand,1411.3,1406.43,2019-07-10 19:15:00+00:00,2019-07-10 16:00:00+00:00,2019-07-10 17:00:00+00:00,2019-07-10 19:00:00+00:00,3,1.1790878754171277,1.0834260289210058,0.6817248459958954,2019-07-10 20:00:00+00:00,2019-07-10 21:00:00+00:00,1413.19,1405.458142857143,7.731857142857052,0.75,True,730,731,0,1413.23,0.2603036876355775,1.8029303623228856,1.2403229680542802,0.681595624780598,1.0,tp1,2019,2019-07,2019-07-10,0.0388005099495597,0.9611994900504404,0.03-0.05R,1,1,1,1.0,3,2,2,1.0,0,0,0.0,11,4,0.7330595482546235,True,True,True,False,True,1,1,25,7
105,15min,m15_2c_1atr,supply,1412.94,1408.89,2019-07-11 20:15:00+00:00,2019-07-11 18:00:00+00:00,2019-07-11 19:00:00+00:00,2019-07-11 20:00:00+00:00,2,1.5745125348189428,0.987116991643438,0.6839506172839538,2019-07-12 04:00:00+00:00,2019-07-12 07:00:00+00:00,1407.83,1413.6742857142858,5.844285714285888,7.75,True,762,763,2,1407.85,0.4924812030076107,0.8281593742360894,1.0232217061842797,-3.617208506477543,-1.0,stop,2019,2019-07,2019-07-12,0.0513321926179402,-1.0513321926179402,0.05-0.10R,1,1,1,1.0,1,1,1,1.0,2,2,1.0,9,4,1.0,True,True,True,True,True,5,5,19,5
106,15min,m15_2c_1atr,demand,1405.67,1403.67,2019-07-12 04:15:00+00:00,2019-07-12 02:00:00+00:00,2019-07-12 03:00:00+00:00,2019-07-12 04:00:00+00:00,2,1.1712360958796597,0.4386652044493174,0.3500000000000227,2019-07-12 08:00:00+00:00,2019-07-12 10:00:00+00:00,1408.58,1402.9965714285715,5.583428571428385,3.75,True,765,766,1,1408.57,0.7889182058047594,0.6770033773411291,1.001176952205525,4.035155050660246,-1.0,stop,2019,2019-07,2019-07-12,0.0537304267731058,-1.0537304267731058,0.05-0.10R,1,1,1,1.0,1,1,1,1.0,1,1,1.0,8,4,1.0,True,True,True,True,True,3,3,17,5
108,15min,m15_2c_1atr,demand,1407.92,1405.02,2019-07-12 10:15:00+00:00,2019-07-12 08:00:00+00:00,2019-07-12 09:00:00+00:00,2019-07-12 10:00:00+00:00,2,1.339414509970302,0.8612643190496687,0.7068965517241785,2019-07-12 12:00:00+00:00,2019-07-12 17:00:00+00:00,1408.08,1404.3531428571428,3.7268571428571704,1.75,True,772,773,4,1408.02,0.3533568904593588,3.123275068997244,1.0276755596442535,5.404017172646414,1.0,tp1,2019,2019-07,2019-07-12,0.0804967801287942,0.9195032198712058,0.05-0.10R,3,2,2,1.0,7,4,2,1.0,6,4,1.0,12,4,1.0,True,True,True,True,True,15,7,31,7
109,15min,m15_2c_1atr,supply,1412.36,1408.24,2019-07-12 12:15:00+00:00,2019-07-12 10:00:00+00:00,2019-07-12 11:00:00+00:00,2019-07-12 12:00:00+00:00,2,1.3350348027842005,1.3382830626449862,0.3665048543689395,2019-07-12 14:00:00+00:00,2019-07-12 15:00:00+00:00,1407.66,1412.969857142857,5.309857142857027,1.75,True,770,771,0,1407.66,0.0588235294117078,0.8794963544889888,1.1582232505582606,-3.830611531114707,-1.0,stop,2019,2019-07,2019-07-12,0.0564986951491846,-1.0564986951491846,0.05-0.10R,5,2,2,1.0,5,2,2,1.0,4,2,1.0,11,4,1.0,True,True,True,True,True,13,7,27,7
111,15min,m15_2c_1atr,supply,1419.72,1414.65,2019-07-15 04:15:00+00:00,2019-07-15 01:00:00+00:00,2019-07-15 02:00:00+00:00,2019-07-15 04:00:00+00:00,3,1.2727272727272942,1.324995333208859,0.3510848126232732,2019-07-15 09:00:00+00:00,2019-07-15 15:00:00+00:00,1414.05,1420.2998571428573,6.249857142857309,4.75,True,793,794,5,1414.08,0.4945454545455008,2.2240508354475867,1.6144369014148698,0.7184164209467468,1.0,tp1,2019,2019-07,2019-07-15,0.0480010971679339,0.951998902832066,0.03-0.05R,3,3,2,1.0,3,3,2,1.0,1,1,1.0,20,4,1.0,True,True,True,True,True,5,5,43,7
113,15min,m15_2c_1atr,supply,1417.03,1414.73,2019-07-15 15:15:00+00:00,2019-07-15 11:00:00+00:00,2019-07-15 12:00:00+00:00,2019-07-15 15:00:00+00:00,4,1.4520817935452155,0.7932988420793113,0.7130434782609272,2019-07-15 16:00:00+00:00,2019-07-15 17:00:00+00:00,1413.73,1417.6457142857143,3.91571428571433,0.75,True,795,796,0,1413.72,0.3479262672811105,1.5220722364100614,1.1594308646479163,0.8989419919737174,1.0,tp1,2019,2019-07,2019-07-15,0.0766143743159422,0.9233856256840578,0.05-0.10R,5,4,2,1.0,5,4,2,1.0,2,1,1.0,20,4,1.0,True,True,True,True,True,9,7,45,7
119,15min,m15_2c_1atr,demand,1422.1,1414.6,2019-07-18 17:15:00+00:00,2019-07-18 15:00:00+00:00,2019-07-18 16:00:00+00:00,2019-07-18 17:00:00+00:00,2,1.3180937621076745,2.034095311894601,0.5426666666666582,2019-07-18 18:00:00+00:00,2019-07-18 19:00:00+00:00,1428.64,1413.819857142857,14.820142857143082,0.75,True,866,867,0,1428.64,0.8743093922652411,1.6410098225387937,1.1187476503985825,2.212529279648319,1.0,tp1,2019,2019-07,2019-07-18,0.0202427198503963,0.9797572801496036,<=0.03R,3,3,2,1.0,3,3,2,1.0,4,4,1.0,10,4,1.0,True,True,True,True,True,11,7,23,7
123,15min,m15_2c_1atr,demand,1427.07,1425.06,2019-07-22 16:15:00+00:00,2019-07-22 14:00:00+00:00,2019-07-22 15:00:00+00:00,2019-07-22 16:00:00+00:00,2,1.1621691081983905,0.7232074016962046,0.7213930348258966,2019-07-22 17:00:00+00:00,2019-07-22 18:00:00+00:00,1427.21,1424.5087142857142,2.7012857142858593,0.75,True,911,912,0,1427.19,0.3228699551569602,0.6219260669522352,1.2697657200274557,27.30551589190186,-1.0,stop,2019,2019-07,2019-07-22,0.1110582262414663,-1.1110582262414663,0.10-0.20R,1,1,1,1.0,5,4,2,1.0,4,4,0.6368159203979993,10,4,1.0,True,True,True,True,True,9,5,25,7
124,15min,m15_2c_1atr,supply,1429.12,1424.89,2019-07-22 19:15:00+00:00,2019-07-22 16:00:00+00:00,2019-07-22 17:00:00+00:00,2019-07-22 19:00:00+00:00,3,1.0533980582524884,1.5970873786406814,0.5295508274231961,2019-07-22 20:00:00+00:00,2019-07-23 01:00:00+00:00,1425.32,1429.647714285714,4.327714285714137,0.75,True,917,918,3,1424.63,0.4552845528454773,2.5556215752294937,1.122994652406485,-16.359675183205145,1.0,tp1,2019,2019-07,2019-07-23,0.069320657555954,0.930679342444046,0.05-0.10R,3,2,2,1.0,5,2,2,1.0,1,1,0.8156028368794838,10,4,1.0,True,True,True,True,True,5,5,25,7
125,15min,m15_2c_1atr,supply,1428.89,1425.44,2019-07-22 22:15:00+00:00,2019-07-22 20:00:00+00:00,2019-07-22 21:00:00+00:00,2019-07-22 22:00:00+00:00,2,1.06420664206639,1.1881918819188322,0.7130434782608707,2019-07-23 01:00:00+00:00,2019-07-23 02:00:00+00:00,1424.31,1429.3965714285716,5.086571428571688,2.75,True,918,919,0,1424.32,0.6060606060606561,1.9757905970902685,1.1540189855641951,-14.579565241812452,1.0,tp1,2019,2019-07,2019-07-23,0.0589788237937396,0.9410211762062604,0.05-0.10R,5,4,2,1.0,7,4,2,1.0,3,3,1.0,12,4,1.0,True,True,True,True,True,11,7,31,7
126,15min,m15_2c_1atr,demand,1417.01,1414.26,2019-07-23 10:15:00+00:00,2019-07-23 08:00:00+00:00,2019-07-23 09:00:00+00:00,2019-07-23 10:00:00+00:00,2,1.5860566448801945,1.048474945533762,0.3600000000000033,2019-07-23 22:00:00+00:00,2019-07-24 04:00:00+00:00,1419.22,1413.5172857142857,5.7027142857143645,11.75,True,943,944,4,1419.2,0.7080536912752062,2.5584308224153416,1.2555424735088525,13.742578721911665,1.0,tp1,2019,2019-07,2019-07-24,0.052606528219644,0.947393471780356,0.05-0.10R,1,1,1,1.0,5,4,2,1.0,2,2,1.0,10,4,1.0,True,True,True,True,True,5,5,25,7
127,15min,m15_2c_1atr,demand,1419.99,1417.1,2019-07-23 14:15:00+00:00,2019-07-23 11:00:00+00:00,2019-07-23 12:00:00+00:00,2019-07-23 14:00:00+00:00,3,1.6706618030224492,1.0541948931735552,0.719723183391032,2019-07-23 18:00:00+00:00,2019-07-23 19:00:00+00:00,1422.89,1416.3647142857142,6.525285714285928,3.75,True,935,936,0,1422.89,0.2287234042553178,0.0950149966065874,1.0359699630010373,12.866869540468494,-1.0,stop,2019,2019-07,2019-07-23,0.0459749983580342,-1.0459749983580342,0.03-0.05R,3,3,2,1.0,7,4,2,1.0,4,4,1.0,11,4,1.0,True,True,True,True,True,11,7,29,7
128,15min,m15_2c_1atr,supply,1427.14,1422.43,2019-07-23 18:15:00+00:00,2019-07-23 15:00:00+00:00,2019-07-23 16:00:00+00:00,2019-07-23 18:00:00+00:00,3,1.087492169555165,1.3769054082271883,0.8789808917197114,2019-07-23 19:00:00+00:00,2019-07-23 20:00:00+00:00,1419.51,1427.9085714285716,8.398571428571586,0.75,True,936,937,0,1419.51,0.6014234875445151,0.4048307535295151,1.078754890287437,-9.956455179452115,-1.0,stop,2019,2019-07,2019-07-23,0.0357203606055444,-1.0357203606055445,0.03-0.05R,7,4,2,1.0,11,4,2,1.0,4,4,0.3609341825902404,26,4,0.6496815286624521,True,True,True,True,True,15,7,63,7
129,15min,m15_2c_1atr,demand,1418.5,1416.34,2019-07-24 05:15:00+00:00,2019-07-24 01:00:00+00:00,2019-07-24 02:00:00+00:00,2019-07-24 05:00:00+00:00,4,1.383455582722069,0.6161369193154305,0.4999999999999474,2019-07-24 08:00:00+00:00,2019-07-24 09:00:00+00:00,1420.78,1415.828142857143,4.951857142857307,2.75,True,948,949,0,1420.78,0.2705882352941197,2.631336006692923,1.1147332890978447,15.436632720768042,1.0,tp1,2019,2019-07,2019-07-24,0.0605833309292308,0.9394166690707692,0.05-0.10R,7,4,2,1.0,11,4,2,1.0,7,4,1.0,14,4,1.0,True,True,True,True,True,21,7,39,7
130,15min,m15_2c_1atr,demand,1421.06,1419.94,2019-07-24 10:15:00+00:00,2019-07-24 07:00:00+00:00,2019-07-24 08:00:00+00:00,2019-07-24 10:00:00+00:00,3,1.4723854289072331,0.4606345475910249,0.4821428571430746,2019-07-24 19:00:00+00:00,2019-07-24 23:00:00+00:00,1424.46,1419.3138571428572,5.146142857142877,8.75,True,962,963,3,1424.41,0.8345323741008548,1.816894761680013,1.7877467173750123,15.570885267745524,1.0,tp1,2019,2019-07,2019-07-24,0.0582960886100544,0.9417039113899456,0.05-0.10R,3,3,2,1.0,11,4,2,1.0,8,4,1.0,14,4,1.0,True,True,True,True,True,19,7,39,7
131,15min,m15_2c_1atr,supply,1429.34,1424.4,2019-07-24 18:15:00+00:00,2019-07-24 16:00:00+00:00,2019-07-24 17:00:00+00:00,2019-07-24 18:00:00+00:00,2,1.5359596885021356,1.5840586349060506,0.4595141700404982,2019-07-24 20:00:00+00:00,2019-07-24 21:00:00+00:00,1423.18,1430.0042857142855,6.824285714285452,1.75,True,960,961,0,1423.16,0.1742424242424364,0.254971739585525,1.557672179192004,-9.794431651664588,-1.0,stop,2019,2019-07,2019-07-24,0.0439606447561247,-1.0439606447561247,0.03-0.05R,1,1,1,1.0,13,4,2,1.0,6,4,1.0,19,4,1.0,True,True,True,True,True,13,5,51,7
132,15min,m15_2c_1atr,demand,1424.81,1421.45,2019-07-24 23:15:00+00:00,2019-07-24 18:00:00+00:00,2019-07-24 19:00:00+00:00,2019-07-24 23:00:00+00:00,5,1.015742642026053,1.0732375085557757,0.4136904761905183,2019-07-25 02:00:00+00:00,2019-07-25 03:00:00+00:00,1425.33,1420.8554285714283,4.47457142857138,2.75,True,965,966,0,1425.33,0.4939024390244654,1.8951535661835377,2.250494859842932,17.132367026371444,1.0,tp1,2019,2019-07,2019-07-25,0.0670455271055495,0.9329544728944504,0.05-0.10R,1,1,1,1.0,5,4,2,1.0,0,0,0.0,10,4,1.0,True,True,True,False,True,1,1,25,7
137,15min,m15_2c_1atr,supply,1422.67,1415.79,2019-07-25 19:15:00+00:00,2019-07-25 17:00:00+00:00,2019-07-25 18:00:00+00:00,2019-07-25 19:00:00+00:00,2,1.4159442461329326,1.6372599014108666,0.1758720930232583,2019-07-25 20:00:00+00:00,2019-07-25 22:00:00+00:00,1414.33,1423.5991428571429,9.269142857142924,0.75,True,984,985,1,1414.34,0.4380664652567884,0.0830713272917797,1.1327908267061135,-11.768078416866956,-1.0,stop,2019,2019-07,2019-07-25,0.0323654521916032,-1.0323654521916033,0.03-0.05R,1,1,1,1.0,5,4,2,1.0,1,1,1.0,24,4,1.0,True,True,True,True,True,3,3,53,7
138,15min,m15_2c_1atr,demand,1416.09,1414.04,2019-07-26 10:15:00+00:00,2019-07-26 08:00:00+00:00,2019-07-26 09:00:00+00:00,2019-07-26 10:00:00+00:00,2,1.9144602851323824,0.8350305498981402,0.5170731707316921,2019-07-26 15:00:00+00:00,2019-07-26 16:00:00+00:00,1419.86,1413.4684285714286,6.391571428571297,4.75,True,1001,1002,0,1419.86,0.0582147477360988,2.263919000469419,1.409668983706248,12.74178046981543,1.0,tp1,2019,2019-07,2019-07-26,0.0469368141078662,0.9530631858921338,0.03-0.05R,1,1,1,1.0,3,2,2,1.0,4,2,1.0,9,4,1.0,True,True,True,True,True,9,5,21,7
139,15min,m15_2c_1atr,demand,1419.54,1417.38,2019-07-26 14:15:00+00:00,2019-07-26 11:00:00+00:00,2019-07-26 12:00:00+00:00,2019-07-26 14:00:00+00:00,3,1.1716247139587797,0.9885583524026748,0.8009259259259883,2019-07-26 15:00:00+00:00,2019-07-26 16:00:00+00:00,1419.86,1416.8084285714287,3.051571428571151,0.75,True,1001,1002,0,1419.86,0.0582147477360988,1.6286690698002602,1.0814100463462284,26.687889143769123,1.0,tp1,2019,2019-07,2019-07-26,0.0983100042132948,0.9016899957867052,0.05-0.10R,1,1,1,1.0,7,4,2,1.0,6,4,1.0,10,4,1.0,True,True,True,True,True,13,5,27,7
140,15min,m15_2c_1atr,demand,1419.09,1416.56,2019-07-29 02:15:00+00:00,2019-07-26 22:00:00+00:00,2019-07-26 23:00:00+00:00,2019-07-29 02:00:00+00:00,3,1.1393423231606528,0.8379465341849925,0.8339920948616295,2019-07-29 03:00:00+00:00,2019-07-29 04:00:00+00:00,1421.3,1415.9101428571428,5.389857142857181,0.75,True,1012,1013,0,1421.31,0.4334600760455984,0.5658777068037724,1.179994168941636,17.04312332688373,-1.0,stop,2019,2019-07,2019-07-29,0.0556601023085686,-1.0556601023085683,0.05-0.10R,1,1,1,1.0,11,4,2,1.0,2,1,1.0,13,4,1.0,True,True,True,True,True,5,5,37,7
