rule,n_flags,trades,net_r,r_per_year,wr_pct,pf,max_dd_r,mar,positive_years,total_years,positive_months,total_months
base_body_low + stack_7d30d_score3 + zone_fvg_overlap_100,3,3557,-335.9936006986711,-47.73304654033046,49.873488895136354,0.8266395995293085,-341.62409488240246,-0.13972388732346777,0,8,23,85
base_body_low + stack_7d30d_score3 + opposite_fvg_20,3,3437,-303.9647279207319,-43.18285370402463,50.101832993890014,0.8369467364400917,-322.90939484131013,-0.13373055845973858,1,8,23,85
base_body_low + stack_7d30d_score3 + ob_overlap_30d,3,1858,-167.75542983166517,-23.906621438164535,50.0,0.8336555367553732,-189.22028924304934,-0.12634280147123653,1,8,30,85
base_body_low + stack_7d30d_score3 + ob_fvg_bos_overlap_30d,3,1279,-126.38704714703024,-18.011263741885603,49.569976544175134,0.8194435270914759,-140.70628918843707,-0.12800610296647444,2,8,30,85
base_body_low + stack_7d30d_score3 + risk_ge_10,3,524,-4.717511101176586,-0.6743917533090991,50.38167938931297,0.9818481162340733,-29.192629054475937,-0.023101439478117113,5,8,30,58
base_body_low + stack_7d30d_score3 + risk_ge_15,3,262,-7.018551456232426,-1.0197000474896154,49.23664122137404,0.9466307462628404,-18.198154875743473,-0.05603315580354716,5,8,15,30
base_body_low + stack_7d30d_score3 + dir_demand,3,2122,-204.92643853241313,-29.124273024888673,49.67012252591895,0.823155332258691,-217.906717606923,-0.1336547736790074,1,8,28,85
base_body_low + stack_7d30d_score3 + dir_supply,3,1978,-194.99742860818822,-27.778007331958168,49.79777553083923,0.8201492461727883,-207.73115110487308,-0.13372095222220398,1,8,28,85
base_body_low + orb_continuation + ny_main_or_overlap,3,710,102.50383434208922,15.268974507931521,60.4225352112676,1.3484299307399883,-23.475609943554772,0.6504186491701195,6,8,52,81
base_body_low + orb_continuation + avoid_after_hours,3,710,102.50383434208922,15.268974507931521,60.4225352112676,1.3484299307399883,-23.475609943554772,0.6504186491701195,6,8,52,81
base_body_low + orb_continuation + recent_fvg_20,3,1007,17.677739187254154,2.6332766060948534,54.8162859980139,1.0362427522578141,-30.60980050579745,0.08602723841980332,5,8,42,81
base_body_low + orb_continuation + zone_fvg_overlap_100,3,963,13.261495639661582,1.9754328231592142,54.72481827622014,1.0284685155687494,-33.30993330714145,0.059304616582216134,6,8,42,81
base_body_low + orb_continuation + opposite_fvg_20,3,803,10.995978491972842,1.6379613149237686,54.66998754669987,1.028240448529372,-29.83853060832823,0.054894168095080305,4,8,43,81
base_body_low + orb_continuation + ob_overlap_30d,3,396,28.267487707764182,4.210725891215689,57.32323232323232,1.157049033894275,-17.161546897297352,0.24535817874779142,5,8,44,81
base_body_low + orb_continuation + ob_fvg_bos_overlap_30d,3,267,0.3112723359449916,0.046423936587957605,53.93258426966292,1.0023640695780378,-18.079683415745492,0.0025677405693690005,4,8,35,76
base_body_low + orb_continuation + risk_ge_10,3,197,20.162392946541562,3.003390711143681,55.83756345177665,1.2366309051870776,-8.406351342008094,0.3572763722276491,7,8,29,47
base_body_low + orb_continuation + risk_ge_15,3,99,14.842864021478189,2.2109935089090165,58.58585858585859,1.3724450930399024,-4.192216556750099,0.527404412195497,5,8,14,24
base_body_low + orb_continuation + dir_demand,3,571,17.265053403137415,2.571802918228361,55.69176882661997,1.0638231291772988,-19.666738566110713,0.1307691618304234,5,8,44,81
base_body_low + orb_continuation + dir_supply,3,523,-0.2188642480493055,-0.03262863942857503,53.91969407265774,0.9991544056153623,-27.059040830741434,-0.0012058313386890656,4,8,44,81
base_body_low + orb_reversal + ny_main_or_overlap,3,448,-107.5164991229869,-16.028735226396314,40.848214285714285,0.61473253802181,-107.56487145056659,-0.14901459008169424,0,8,25,81
base_body_low + orb_reversal + avoid_after_hours,3,448,-107.5164991229869,-16.028735226396314,40.848214285714285,0.61473253802181,-107.56487145056659,-0.14901459008169424,0,8,25,81
base_body_low + orb_reversal + recent_fvg_20,3,677,-167.19896867276216,-24.87552884225107,41.802067946824224,0.6060805078420999,-168.07286526797017,-0.1480044313077563,0,8,23,82
base_body_low + orb_reversal + zone_fvg_overlap_100,3,648,-154.5593803156399,-23.041964759301013,42.129629629629626,0.6170318361721588,-154.55938031564006,-0.1490816326530611,0,8,21,81
base_body_low + orb_reversal + opposite_fvg_20,3,745,-187.84287942476536,-27.946888680201855,41.47651006711409,0.6003829454431742,-188.71677601997334,-0.1480890531811757,0,8,20,82
base_body_low + orb_reversal + ob_overlap_30d,3,369,-107.71727627622397,-16.02596136859096,39.295392953929536,0.5520037740441719,-108.59117287143225,-0.14758070057466896,0,8,16,82
base_body_low + orb_reversal + ob_fvg_bos_overlap_30d,3,253,-70.2296402756593,-10.448625706999822,39.920948616600796,0.5681815512938627,-71.71734010624876,-0.14569176285010366,0,8,18,79
base_body_low + orb_reversal + risk_ge_10,3,117,-38.94075956211344,-6.219113436843871,33.33333333333333,0.4953964033838677,-40.44753056123043,-0.1537575557901917,1,6,6,28
base_body_low + orb_reversal + risk_ge_15,3,62,-25.217526321501264,-14.832047486196998,29.03225806451613,0.4133837472397104,-25.217526321501264,-0.5881642512077294,0,3,1,14
base_body_low + orb_reversal + dir_demand,3,420,-107.06366983299392,-16.05295788444213,40.95238095238095,0.5961747722946986,-107.95066332166664,-0.148706431164839,0,8,25,80
base_body_low + orb_reversal + dir_supply,3,387,-93.80739764831333,-13.956477389428287,42.377260981912144,0.6126165369750857,-94.6812942435215,-0.14740480156019042,0,8,22,81
base_body_low + orb_inside + ny_main_or_overlap,3,442,-32.84255983478911,-4.894224797901559,50.2262443438914,0.8615053094706344,-45.62952120141926,-0.10726005158584329,2,8,36,81
base_body_low + orb_inside + avoid_after_hours,3,442,-32.84255983478911,-4.894224797901559,50.2262443438914,0.8615053094706344,-45.62952120141926,-0.10726005158584329,2,8,36,81
base_body_low + orb_inside + recent_fvg_20,3,496,-57.72203309674102,-8.601784001870525,48.58870967741936,0.792237018973537,-77.08944753034896,-0.11158186077911807,3,8,30,81
base_body_low + orb_inside + zone_fvg_overlap_100,3,493,-62.42512972587664,-9.302643260863501,48.073022312373226,0.775954624460674,-80.91646748798794,-0.11496600815210425,2,8,29,80
base_body_low + orb_inside + opposite_fvg_20,3,480,-39.21583830045223,-5.843975903402765,50.208333333333336,0.8490769157769961,-64.81950052895198,-0.0901576818042978,3,8,30,80
base_body_low + orb_inside + ob_overlap_30d,3,259,-31.160883837974257,-4.647412340473703,48.26254826254826,0.7863989286664996,-38.35036198617517,-0.12118301105342986,2,8,23,73
base_body_low + orb_inside + ob_fvg_bos_overlap_30d,3,174,-23.070479087394762,-3.4591512671062956,47.701149425287355,0.7670215562810263,-27.72622425907226,-0.12476099287029431,2,8,18,63
base_body_low + orb_inside + risk_ge_10,3,72,7.712706986952309,1.23990590976423,56.94444444444444,1.2443117098642855,-4.193087184572993,0.295702391862023,3,5,11,19
base_body_low + orb_inside + risk_ge_15,3,38,1.4762253568502293,0.26456884768868805,52.63157894736842,1.0809166579643708,-3.0552479501527294,0.08659488591603914,2,3,4,10
base_body_low + orb_inside + dir_demand,3,301,-10.649071967410105,-1.5967050640790397,52.49169435215947,0.9313737777067835,-29.777433542927515,-0.053621312319519075,4,8,32,80
base_body_low + orb_inside + dir_supply,3,261,-46.638601788791114,-6.950122114792311,45.593869731800766,0.6993740934300148,-53.420017308448585,-0.13010332951901013,1,8,28,75
base_body_low + ny_main_or_overlap + avoid_after_hours,3,1884,-60.50573218534082,-8.595767670437858,51.85774946921444,0.9372285763923425,-86.76729892422838,-0.09906690397201735,3,8,36,85
base_body_low + ny_main_or_overlap + recent_fvg_20,3,1666,-50.35257631178311,-7.153356086300576,51.92076830732293,0.9408966912597463,-71.22238289467516,-0.10043691035835009,2,8,37,85
base_body_low + ny_main_or_overlap + zone_fvg_overlap_100,3,1640,-62.88692401072337,-8.934052506774295,51.58536585365854,0.9255301456183465,-83.69805182147155,-0.10674146306094057,3,8,35,85
base_body_low + ny_main_or_overlap + opposite_fvg_20,3,1530,-49.674407268444845,-7.057011767716639,51.76470588235295,0.9366562807512272,-75.44970837596196,-0.09353265797333393,3,8,39,85
base_body_low + ny_main_or_overlap + ob_overlap_30d,3,812,-30.45813395726632,-4.342245678333928,51.35467980295566,0.9271112808411257,-48.91534265937593,-0.08877062782880497,2,8,39,84
base_body_low + ny_main_or_overlap + ob_fvg_bos_overlap_30d,3,561,-46.89620104139618,-6.685728895538625,49.01960784313725,0.8449585678846866,-59.46444292202492,-0.11243238088189186,1,8,32,82
base_body_low + ny_main_or_overlap + risk_ge_10,3,310,10.758547598759396,1.5379880667111034,52.58064516129032,1.0738692823666827,-14.086271484108984,0.10918347473610315,5,8,29,55
base_body_low + ny_main_or_overlap + risk_ge_15,3,157,2.6623671968450893,0.3965863045055746,51.59235668789809,1.0356311247942338,-8.992218703104264,0.044103276132359454,4,8,10,26
base_body_low + ny_main_or_overlap + dir_demand,3,991,-24.811682223119632,-3.5262517245114573,52.068617558022204,0.950599671850176,-65.39562742992511,-0.05392182723974968,4,8,41,85
base_body_low + ny_main_or_overlap + dir_supply,3,893,-35.69404996222117,-5.086715469645449,51.62374020156775,0.9226812838417575,-47.705752500411855,-0.10662687837491996,3,8,36,84
base_body_low + avoid_after_hours + recent_fvg_20,3,3241,-202.30044069061327,-28.739881743386423,51.15705029311941,0.8819676784654858,-210.63174796039772,-0.13644610568768578,1,8,33,85
base_body_low + avoid_after_hours + zone_fvg_overlap_100,3,3158,-190.83636493097725,-27.11123387438329,51.2982900569981,0.885360354429772,-214.5154765043684,-0.1263835799457164,2,8,32,85
base_body_low + avoid_after_hours + opposite_fvg_20,3,2999,-154.92300256726682,-22.009189687940182,51.65055018339446,0.9011991478028117,-183.67382250110597,-0.11982758015398551,2,8,39,85
base_body_low + avoid_after_hours + ob_overlap_30d,3,1486,-78.92915913723992,-11.248098078375685,51.54777927321669,0.8983459930683718,-100.37241851034076,-0.11206363506341996,2,8,34,85
base_body_low + avoid_after_hours + ob_fvg_bos_overlap_30d,3,1026,-73.40999856032889,-10.46156924469767,50.58479532163743,0.8656243167724137,-86.14810784194806,-0.12143701709492012,2,8,31,85
base_body_low + avoid_after_hours + risk_ge_10,3,471,16.2938980137005,2.3292940311170676,52.653927813163484,1.073015844963573,-14.597940030917446,0.15956320043675895,4,8,30,58
base_body_low + avoid_after_hours + risk_ge_15,3,234,2.308503236379554,0.34387471740931164,51.28205128205128,1.0203784461828374,-13.0917481262037,0.026266524080235817,6,8,11,29
base_body_low + avoid_after_hours + dir_demand,3,1907,-98.82088666483483,-14.044485935537324,51.546932354483474,0.9007577938376811,-137.94100825428904,-0.10181516079429291,2,8,36,85
base_body_low + avoid_after_hours + dir_supply,3,1745,-122.76864744745546,-17.48878645872976,50.94555873925501,0.8680493402570066,-140.17954869710357,-0.12475989986612875,2,8,31,84
base_body_low + recent_fvg_20 + zone_fvg_overlap_100,3,3617,-346.33597936272986,-49.20234012533531,49.79264583909317,0.8246831308607417,-352.37269010060305,-0.13963153646012677,0,8,22,85
base_body_low + recent_fvg_20 + opposite_fvg_20,3,3367,-310.48870090206975,-44.10968417132671,49.925749925749926,0.8306107019634534,-319.8965108634291,-0.13788735629616827,0,8,22,85
base_body_low + recent_fvg_20 + ob_overlap_30d,3,1649,-156.55619677727657,-22.310632412368424,49.727107337780474,0.8259803041594754,-171.37720694295587,-0.13018436238020076,1,8,30,85
base_body_low + recent_fvg_20 + ob_fvg_bos_overlap_30d,3,1135,-114.01307553370623,-16.24786415867585,49.42731277533039,0.8167353126257596,-120.97841074989066,-0.134303832047079,1,8,30,85
base_body_low + recent_fvg_20 + risk_ge_10,3,527,-5.918215803034106,-0.8460384822145625,50.284629981024665,0.9774976390356598,-20.790900169345193,-0.040692729767515805,5,8,32,60
base_body_low + recent_fvg_20 + risk_ge_15,3,271,-7.267534442687026,-1.0558738883020828,49.07749077490775,0.9467973821246584,-15.912257556203016,-0.06635600791230754,5,8,14,30
base_body_low + recent_fvg_20 + dir_demand,3,2150,-165.32296984005583,-23.49580339847486,50.604651162790695,0.8565776329011418,-183.3244430939209,-0.1281651426396941,1,8,32,85
base_body_low + recent_fvg_20 + dir_supply,3,1955,-232.82708498540296,-33.16696286697287,48.746803069053705,0.7870423428542448,-243.86782011205923,-0.1360038518068205,1,8,21,85
base_body_low + zone_fvg_overlap_100 + opposite_fvg_20,3,3287,-278.78833475324535,-39.60616074236595,50.28901734104046,0.8428585913363457,-291.83105675787726,-0.13571605840164536,1,8,25,85
base_body_low + zone_fvg_overlap_100 + ob_overlap_30d,3,1594,-136.5956176196902,-19.4660746529816,50.188205771643666,0.8411485831812096,-150.61811089919047,-0.1292412614709419,1,8,32,85
base_body_low + zone_fvg_overlap_100 + ob_fvg_bos_overlap_30d,3,1100,-91.17921177905512,-12.993838120288679,50.36363636363637,0.8457927849084578,-105.41483220847303,-0.12326385052334467,3,8,35,85
base_body_low + zone_fvg_overlap_100 + risk_ge_10,3,507,-0.125880145235997,-0.017995194930507986,50.887573964497044,0.9994938570391871,-21.830454306365112,-0.0008243160988757399,4,8,33,58
base_body_low + zone_fvg_overlap_100 + risk_ge_15,3,252,-9.592831120458607,-1.3937078626680612,48.80952380952381,0.9247518159181339,-19.614303155744285,-0.07105569092113767,5,8,12,29
base_body_low + zone_fvg_overlap_100 + dir_demand,3,2074,-178.66194919173577,-25.391547448358555,50.19286403085824,0.8404232228839946,-193.00974893679165,-0.1315557767844876,1,8,39,85
base_body_low + zone_fvg_overlap_100 + dir_supply,3,1887,-188.03080596354926,-26.785589656078923,49.708532061473235,0.8183520695317297,-203.30258799364145,-0.13175232996501096,1,8,32,85
base_body_low + opposite_fvg_20 + ob_overlap_30d,3,1564,-135.16457875025964,-19.26213905131968,50.127877237851656,0.8400669479516698,-161.93466167963416,-0.11895006820360188,1,8,31,85
base_body_low + opposite_fvg_20 + ob_fvg_bos_overlap_30d,3,1091,-100.91417680939833,-14.381156098178986,49.86251145737855,0.8297134033587708,-116.44535879673798,-0.12350132497150114,1,8,27,85
base_body_low + opposite_fvg_20 + risk_ge_10,3,504,3.986495538903971,0.5698894307572115,51.19047619047619,1.0161874331549725,-26.8061032057143,0.021259689496223654,4,8,31,55
base_body_low + opposite_fvg_20 + risk_ge_15,3,261,0.8970433019366535,0.13032818855702571,50.57471264367817,1.0070392615945565,-13.222261405005757,0.009856724546958764,5,8,16,29
base_body_low + opposite_fvg_20 + dir_demand,3,1931,-159.81315218096617,-22.712744682528363,50.284826514759196,0.8464431380341827,-185.6436160708208,-0.12234595060820042,1,8,32,85
base_body_low + opposite_fvg_20 + dir_supply,3,1889,-186.23247796738073,-26.529412081741736,49.708840656431974,0.8201194588102086,-199.1778946852538,-0.1331945601878372,1,8,24,85
base_body_low + ob_overlap_30d + ob_fvg_bos_overlap_30d,3,1279,-126.38704714703024,-18.011263741885603,49.569976544175134,0.8194435270914759,-140.70628918843707,-0.12800610296647444,2,8,30,85
base_body_low + ob_overlap_30d + risk_ge_10,3,272,2.855266808034351,0.41499649885974793,51.10294117647059,1.0215072868935853,-19.78146056480889,0.020979062567201154,6,8,21,44
base_body_low + ob_overlap_30d + risk_ge_15,3,133,-3.0733335607801995,-0.45780386748571283,48.87218045112782,0.9538414219380441,-11.282209246824316,-0.04057750192982586,4,7,7,20
base_body_low + ob_overlap_30d + dir_demand,3,998,-67.65643461301329,-9.668040979030948,50.901803607214426,0.8720082373046264,-84.4472815423587,-0.11448611254799795,2,8,34,84
base_body_low + ob_overlap_30d + dir_supply,3,861,-101.14779611101106,-14.414448899550056,48.89663182346109,0.7896833888121899,-114.36344139276005,-0.12604070605086376,2,8,30,85
base_body_low + ob_fvg_bos_overlap_30d + risk_ge_10,3,200,-12.112461414604546,-1.7696306126737242,47.5,0.884286183519646,-23.020701139231488,-0.07687127346690366,2,8,16,38
base_body_low + ob_fvg_bos_overlap_30d + risk_ge_15,3,100,-3.592900706615354,-0.6432877368094402,48.0,0.9286372178106802,-9.265922192450809,-0.06942511748410143,3,6,6,18
base_body_low + ob_fvg_bos_overlap_30d + dir_demand,3,749,-54.83173290129888,-7.872362595204172,50.734312416555404,0.8624220237363777,-65.1179752866637,-0.12089384782847279,3,8,34,82
base_body_low + ob_fvg_bos_overlap_30d + dir_supply,3,530,-71.55531424573135,-10.197260448011463,47.924528301886795,0.7626185688292646,-78.7848107290624,-0.12943180739596374,1,8,25,82
base_body_low + risk_ge_10 + risk_ge_15,3,300,-8.25546567174787,-1.1994068562473785,49.333333333333336,0.9452515298242539,-21.55426873378329,-0.05564590805938486,5,8,14,32
base_body_low + risk_ge_10 + dir_demand,3,339,-8.635030922153387,-1.2349040893956635,49.557522123893804,0.9492611655767791,-18.456949743465017,-0.06690726834930573,4,8,26,55
base_body_low + risk_ge_10 + dir_supply,3,254,5.57019216649322,0.8092731459075769,51.96850393700787,1.0454091552333598,-15.577591279130935,0.05195110921877556,4,8,19,37
base_body_low + risk_ge_15 + dir_demand,3,172,-9.932166956920785,-1.4794959139540445,48.25581395348838,0.8879352917689528,-14.386951497023702,-0.10283595619684371,4,8,10,26
base_body_low + risk_ge_15 + dir_supply,3,128,1.676701285172912,0.2436018871954678,50.78125,1.026973907753751,-10.201406685698155,0.023879244765036674,4,7,10,20
base_body_high + tight_zone + impulse_ge_1p5,3,401,-34.33699787548865,-4.9512785132342,50.62344139650873,0.8424832020255344,-44.86651187948332,-0.11035577106002604,1,8,30,82
