direc,reg,sess,lb,hold,ext,sl,vol,n,tpd,pf30,wr30,netR30,pf65,wr65,pf_is,pf_oos,pf_delay,posY,ROBUST,GOOD
short,bear,london,3,12,1.618,0.02,0,2908,0.57,1.255,32.7,547.0,1.007,32.0,1.393,1.074,1.3,11/18,0,0
short,bear,london,3,12,1.618,0.02,1.5,755,0.15,1.352,31.7,203.0,1.086,31.1,1.526,1.084,1.592,9/17,0,0
short,bear,london,3,12,1.618,0.1,0,2903,0.57,1.189,34.7,378.0,0.973,34.0,1.33,1.009,1.214,11/18,0,0
short,bear,london,3,12,1.618,0.1,1.5,753,0.15,1.272,34.1,145.0,1.042,33.6,1.464,0.987,1.479,9/17,0,0
short,bear,london,3,12,2.618,0.02,0,2908,0.57,1.383,32.0,832.0,1.118,31.3,1.529,1.19,1.443,11/18,0,0
short,bear,london,3,12,2.618,0.02,1.5,755,0.15,1.576,31.3,334.0,1.279,30.7,1.797,1.232,1.86,11/17,0,0
short,bear,london,3,12,2.618,0.1,0,2903,0.57,1.306,34.0,618.0,1.077,33.3,1.459,1.107,1.342,12/18,0,0
short,bear,london,3,12,2.618,0.1,1.5,753,0.15,1.483,33.7,259.0,1.227,33.2,1.723,1.123,1.731,10/17,0,0
short,bear,london,3,12,3.618,0.02,0,2908,0.57,1.427,31.7,931.0,1.156,31.0,1.567,1.241,1.476,12/18,0,0
short,bear,london,3,12,3.618,0.02,1.5,755,0.15,1.586,30.6,344.0,1.289,30.1,1.772,1.291,1.834,12/17,0,0
short,bear,london,3,12,3.618,0.1,0,2903,0.57,1.348,33.7,706.0,1.114,33.0,1.5,1.148,1.374,12/18,0,0
short,bear,london,3,12,3.618,0.1,1.5,753,0.15,1.495,33.1,269.0,1.239,32.5,1.704,1.177,1.711,11/17,0,0
short,bear,london,3,24,1.618,0.02,0,3852,0.75,1.31,30.8,924.0,1.082,30.5,1.486,1.08,1.346,11/18,0,0
short,bear,london,3,24,1.618,0.02,1.5,1059,0.21,1.339,31.1,277.0,1.1,30.9,1.604,0.964,1.503,10/17,0,0
short,bear,london,3,24,1.618,0.1,0,3845,0.75,1.237,33.1,659.0,1.04,32.7,1.408,1.015,1.255,10/18,0,0
short,bear,london,3,24,1.618,0.1,1.5,1057,0.21,1.262,33.5,200.0,1.056,33.3,1.541,0.879,1.394,9/17,0,0
short,bear,london,3,24,2.618,0.02,0,3852,0.75,1.447,29.6,1353.0,1.203,29.2,1.683,1.135,1.479,13/18,0,0
short,bear,london,3,24,2.618,0.02,1.5,1059,0.21,1.46,29.5,385.0,1.208,29.3,1.795,0.978,1.63,11/17,0,0
short,bear,london,3,24,2.618,0.1,0,3845,0.75,1.355,31.7,1009.0,1.148,31.3,1.579,1.065,1.375,14/18,0,0
short,bear,london,3,24,2.618,0.1,1.5,1057,0.21,1.37,31.8,289.0,1.156,31.6,1.704,0.904,1.511,11/17,0,0
short,bear,london,3,24,3.618,0.02,0,3852,0.75,1.539,29.2,1644.0,1.284,28.8,1.795,1.2,1.561,13/18,0,0
short,bear,london,3,24,3.618,0.02,1.5,1059,0.21,1.522,28.7,443.0,1.264,28.5,1.844,1.049,1.647,11/17,0,0
short,bear,london,3,24,3.618,0.1,0,3845,0.75,1.44,31.3,1257.0,1.223,30.9,1.685,1.119,1.45,13/18,0,0
short,bear,london,3,24,3.618,0.1,1.5,1057,0.21,1.424,31.1,335.0,1.205,30.9,1.743,0.97,1.527,11/17,0,0
short,bear,london,5,4,1.618,0.02,0,1445,0.28,1.225,41.4,186.0,0.958,39.0,1.315,1.106,1.254,15/18,0,0
short,bear,london,5,4,1.618,0.02,1.5,341,0.07,1.009,37.0,2.0,0.797,35.5,1.18,0.712,1.033,7/16,0,0
short,bear,london,5,4,1.618,0.1,0,1443,0.28,1.204,43.4,151.0,0.957,40.4,1.273,1.111,1.22,14/18,0,0
short,bear,london,5,4,1.618,0.1,1.5,341,0.07,1.01,39.6,2.0,0.808,37.5,1.189,0.706,1.031,7/16,0,0
short,bear,london,5,4,2.618,0.02,0,1445,0.28,1.239,41.0,198.0,0.971,38.6,1.304,1.153,1.269,15/18,0,0
short,bear,london,5,4,2.618,0.02,1.5,341,0.07,1.048,36.7,11.0,0.831,35.2,1.229,0.729,1.062,7/16,0,0
short,bear,london,5,4,2.618,0.1,0,1443,0.28,1.223,43.0,165.0,0.974,40.1,1.272,1.155,1.235,15/18,0,0
short,bear,london,5,4,2.618,0.1,1.5,341,0.07,1.045,39.3,9.0,0.84,37.2,1.234,0.722,1.056,7/16,0,0
short,bear,london,5,4,3.618,0.02,0,1445,0.28,1.268,41.0,222.0,0.995,38.6,1.348,1.16,1.304,15/18,0,0
short,bear,london,5,4,3.618,0.02,1.5,341,0.07,1.092,36.7,21.0,0.869,35.2,1.299,0.729,1.125,7/16,0,0
short,bear,london,5,4,3.618,0.1,0,1443,0.28,1.249,43.0,185.0,0.997,40.1,1.313,1.163,1.268,15/18,0,0
short,bear,london,5,4,3.618,0.1,1.5,341,0.07,1.087,39.3,17.0,0.876,37.2,1.3,0.722,1.116,7/16,0,0
short,bear,london,5,8,1.618,0.02,0,1820,0.36,1.288,37.1,340.0,1.04,35.5,1.401,1.131,1.291,16/18,0,0
short,bear,london,5,8,1.618,0.02,1.5,459,0.09,1.276,34.2,89.0,1.038,32.2,1.409,1.045,1.311,9/16,0,0
short,bear,london,5,8,1.618,0.1,0,1817,0.36,1.258,39.5,279.0,1.035,37.8,1.38,1.09,1.252,15/18,0,0
short,bear,london,5,8,1.618,0.1,1.5,459,0.09,1.235,37.3,69.0,1.021,35.3,1.39,0.977,1.263,10/16,0,0
short,bear,london,5,8,2.618,0.02,0,1820,0.36,1.371,36.7,443.0,1.114,35.0,1.498,1.195,1.379,15/18,0,0
short,bear,london,5,8,2.618,0.02,1.5,459,0.09,1.398,33.8,129.0,1.146,31.8,1.542,1.146,1.437,11/16,0,0
short,bear,london,5,8,2.618,0.1,0,1817,0.36,1.347,39.0,379.0,1.115,37.3,1.491,1.148,1.342,14/18,0,0
short,bear,london,5,8,2.618,0.1,1.5,459,0.09,1.36,36.8,106.0,1.133,34.9,1.534,1.067,1.392,12/16,0,0
short,bear,london,5,8,3.618,0.02,0,1820,0.36,1.411,36.6,491.0,1.148,34.9,1.545,1.223,1.412,15/18,0,0
short,bear,london,5,8,3.618,0.02,1.5,459,0.09,1.391,33.6,128.0,1.141,31.6,1.521,1.163,1.425,11/16,0,0
short,bear,london,5,8,3.618,0.1,0,1817,0.36,1.387,38.9,424.0,1.151,37.1,1.545,1.169,1.372,14/18,0,0
short,bear,london,5,8,3.618,0.1,1.5,459,0.09,1.356,36.6,105.0,1.131,34.6,1.518,1.082,1.384,11/16,0,0
short,bear,london,5,12,1.618,0.02,0,2170,0.42,1.299,35.5,440.0,1.062,34.5,1.438,1.108,1.319,12/18,0,0
short,bear,london,5,12,1.618,0.02,1.5,563,0.11,1.405,34.3,161.0,1.156,33.6,1.537,1.186,1.47,10/16,0,0
short,bear,london,5,12,1.618,0.1,0,2167,0.42,1.259,38.0,350.0,1.048,37.0,1.394,1.077,1.269,12/18,0,0
short,bear,london,5,12,1.618,0.1,1.5,563,0.11,1.331,37.1,120.0,1.113,36.4,1.481,1.092,1.391,11/16,0,0
short,bear,london,5,12,2.618,0.02,0,2170,0.42,1.39,34.9,580.0,1.143,33.9,1.534,1.191,1.417,14/18,0,0
short,bear,london,5,12,2.618,0.02,1.5,563,0.11,1.56,33.7,225.0,1.293,33.0,1.679,1.36,1.639,11/16,0,1
short,bear,london,5,12,2.618,0.1,0,2167,0.42,1.353,37.4,483.0,1.133,36.3,1.497,1.157,1.366,14/18,0,0
short,bear,london,5,12,2.618,0.1,1.5,563,0.11,1.471,36.6,173.0,1.239,35.9,1.61,1.246,1.542,11/16,0,0
short,bear,london,5,12,3.618,0.02,0,2170,0.42,1.408,34.7,609.0,1.159,33.6,1.544,1.219,1.434,11/18,0,0
short,bear,london,5,12,3.618,0.02,1.5,563,0.11,1.504,33.0,205.0,1.246,32.3,1.568,1.394,1.578,12/16,0,1
short,bear,london,5,12,3.618,0.1,0,2167,0.42,1.37,37.1,508.0,1.148,36.1,1.508,1.181,1.379,11/18,0,0
short,bear,london,5,12,3.618,0.1,1.5,563,0.11,1.421,35.9,156.0,1.196,35.2,1.509,1.276,1.486,11/16,0,0
short,bear,london,5,24,1.618,0.02,0,2957,0.58,1.311,32.3,670.0,1.106,31.8,1.495,1.063,1.323,14/18,0,0
short,bear,london,5,24,1.618,0.02,1.5,815,0.16,1.287,31.3,173.0,1.083,31.0,1.528,0.933,1.339,9/17,0,0
short,bear,london,5,24,1.618,0.1,0,2949,0.58,1.262,34.8,524.0,1.082,34.2,1.442,1.022,1.262,14/18,0,0
short,bear,london,5,24,1.618,0.1,1.5,813,0.16,1.236,34.1,132.0,1.057,33.8,1.508,0.855,1.268,8/17,0,0
short,bear,london,5,24,2.618,0.02,0,2957,0.58,1.415,31.3,906.0,1.199,30.7,1.639,1.11,1.429,13/18,0,0
short,bear,london,5,24,2.618,0.02,1.5,815,0.16,1.418,30.1,256.0,1.201,29.8,1.688,1.014,1.469,10/17,0,0
short,bear,london,5,24,2.618,0.1,0,2949,0.58,1.368,33.7,748.0,1.179,33.1,1.588,1.072,1.368,14/18,0,0
short,bear,london,5,24,2.618,0.1,1.5,813,0.16,1.343,32.7,195.0,1.156,32.5,1.634,0.924,1.377,10/17,0,0
short,bear,london,5,24,3.618,0.02,0,2957,0.58,1.452,30.9,994.0,1.233,30.3,1.685,1.133,1.464,12/18,0,0
short,bear,london,5,24,3.618,0.02,1.5,815,0.16,1.377,29.2,235.0,1.167,29.0,1.624,1.004,1.398,10/17,0,0
short,bear,london,5,24,3.618,0.1,0,2949,0.58,1.405,33.4,829.0,1.213,32.8,1.632,1.098,1.402,13/18,0,0
short,bear,london,5,24,3.618,0.1,1.5,813,0.16,1.304,32.0,175.0,1.123,31.7,1.57,0.917,1.312,11/17,0,0
short,bear,london,8,4,1.618,0.02,0,957,0.19,1.193,43.4,96.0,0.937,40.2,1.31,1.026,1.227,12/18,0,0
short,bear,london,8,4,1.618,0.02,1.5,243,0.05,1.22,40.7,30.0,0.978,38.3,1.477,0.791,1.153,8/17,0,0
short,bear,london,8,4,1.618,0.1,0,954,0.19,1.169,45.2,75.0,0.933,41.7,1.272,1.018,1.2,13/18,0,0
short,bear,london,8,4,1.618,0.1,1.5,243,0.05,1.199,43.2,25.0,0.974,40.7,1.419,0.83,1.162,8/17,0,0
short,bear,london,8,4,2.618,0.02,0,957,0.19,1.203,43.2,101.0,0.946,40.0,1.314,1.045,1.216,11/18,0,0
short,bear,london,8,4,2.618,0.02,1.5,243,0.05,1.2,40.3,28.0,0.962,37.9,1.435,0.809,1.148,7/17,0,0
short,bear,london,8,4,2.618,0.1,0,954,0.19,1.184,45.0,82.0,0.947,41.5,1.286,1.035,1.193,12/18,0,0
short,bear,london,8,4,2.618,0.1,1.5,243,0.05,1.188,42.8,23.0,0.965,40.3,1.39,0.848,1.163,8/17,0,0
short,bear,london,8,4,3.618,0.02,0,957,0.19,1.228,43.2,114.0,0.967,40.0,1.349,1.054,1.244,11/18,0,0
short,bear,london,8,4,3.618,0.02,1.5,243,0.05,1.226,40.3,31.0,0.984,37.9,1.476,0.809,1.167,7/17,0,0
short,bear,london,8,4,3.618,0.1,0,954,0.19,1.211,45.0,94.0,0.97,41.5,1.325,1.044,1.221,12/18,0,0
short,bear,london,8,4,3.618,0.1,1.5,243,0.05,1.212,42.8,26.0,0.986,40.3,1.429,0.848,1.181,8/17,0,0
short,bear,london,8,8,1.618,0.02,0,1269,0.25,1.216,39.2,165.0,0.993,37.4,1.309,1.075,1.21,12/18,0,0
short,bear,london,8,8,1.618,0.02,1.5,325,0.06,1.171,35.7,36.0,0.97,34.2,1.281,0.978,1.122,8/17,0,0
short,bear,london,8,8,1.618,0.1,0,1265,0.25,1.189,41.4,131.0,0.985,39.6,1.292,1.033,1.174,12/18,0,0
short,bear,london,8,8,1.618,0.1,1.5,325,0.06,1.157,38.8,30.0,0.97,37.2,1.248,0.996,1.114,9/17,0,0
short,bear,london,8,8,2.618,0.02,0,1269,0.25,1.288,38.8,221.0,1.056,37.1,1.404,1.111,1.278,13/18,0,0
short,bear,london,8,8,2.618,0.02,1.5,325,0.06,1.267,35.4,57.0,1.055,33.8,1.369,1.087,1.221,9/17,0,0
short,bear,london,8,8,2.618,0.1,0,1265,0.25,1.264,41.1,184.0,1.053,39.3,1.396,1.064,1.246,12/18,0,0
short,bear,london,8,8,2.618,0.1,1.5,325,0.06,1.257,38.5,49.0,1.061,36.9,1.348,1.095,1.216,10/17,0,0
short,bear,london,8,8,3.618,0.02,0,1269,0.25,1.322,38.8,247.0,1.087,37.0,1.448,1.13,1.304,13/18,0,0
short,bear,london,8,8,3.618,0.02,1.5,325,0.06,1.304,35.4,65.0,1.088,33.8,1.415,1.108,1.251,10/17,0,0
short,bear,london,8,8,3.618,0.1,0,1265,0.25,1.301,41.0,210.0,1.087,39.2,1.447,1.081,1.274,12/18,0,0
short,bear,london,8,8,3.618,0.1,1.5,325,0.06,1.301,38.5,58.0,1.1,36.9,1.406,1.115,1.253,10/17,0,0
short,bear,london,8,12,1.618,0.02,0,1576,0.31,1.245,37.2,242.0,1.035,36.0,1.36,1.08,1.246,12/18,0,0
short,bear,london,8,12,1.618,0.02,1.5,420,0.08,1.319,35.7,87.0,1.11,35.0,1.581,0.934,1.295,9/18,0,0
short,bear,london,8,12,1.618,0.1,0,1572,0.31,1.199,39.5,179.0,1.01,38.3,1.319,1.028,1.192,12/18,0,0
short,bear,london,8,12,1.618,0.1,1.5,420,0.08,1.282,38.3,70.0,1.093,37.6,1.534,0.917,1.257,9/18,0,0
short,bear,london,8,12,2.618,0.02,0,1576,0.31,1.317,36.7,315.0,1.099,35.6,1.443,1.136,1.325,12/18,0,0
short,bear,london,8,12,2.618,0.02,1.5,420,0.08,1.418,35.2,115.0,1.199,34.5,1.666,1.048,1.395,11/18,0,0
short,bear,london,8,12,2.618,0.1,0,1572,0.31,1.274,39.1,248.0,1.078,37.9,1.412,1.077,1.272,12/18,0,0
short,bear,london,8,12,2.618,0.1,1.5,420,0.08,1.388,38.1,96.0,1.188,37.4,1.64,1.018,1.364,9/18,0,0
short,bear,london,8,12,3.618,0.02,0,1576,0.31,1.342,36.6,341.0,1.121,35.5,1.483,1.138,1.35,12/18,0,0
short,bear,london,8,12,3.618,0.02,1.5,420,0.08,1.428,35.0,118.0,1.208,34.3,1.699,1.021,1.411,10/18,0,0
short,bear,london,8,12,3.618,0.1,0,1572,0.31,1.302,39.0,275.0,1.104,37.8,1.459,1.079,1.301,11/18,0,0
short,bear,london,8,12,3.618,0.1,1.5,420,0.08,1.405,37.9,101.0,1.204,37.1,1.684,0.994,1.387,10/18,0,0
short,bear,london,8,24,1.618,0.02,0,2204,0.43,1.304,35.0,450.0,1.119,34.2,1.495,1.043,1.293,13/18,0,0
short,bear,london,8,24,1.618,0.02,1.5,618,0.12,1.344,35.8,140.0,1.159,35.4,1.672,0.894,1.318,9/18,0,0
short,bear,london,8,24,1.618,0.1,0,2194,0.43,1.26,37.3,355.0,1.096,36.5,1.453,0.999,1.241,13/18,0,0
short,bear,london,8,24,1.618,0.1,1.5,617,0.12,1.342,38.6,127.0,1.172,38.2,1.705,0.865,1.308,9/18,0,0
short,bear,london,8,24,2.618,0.02,0,2204,0.43,1.42,34.4,627.0,1.224,33.6,1.664,1.086,1.406,13/18,0,0
short,bear,london,8,24,2.618,0.02,1.5,618,0.12,1.481,35.1,197.0,1.283,34.8,1.832,0.99,1.451,11/18,0,0
short,bear,london,8,24,2.618,0.1,0,2194,0.43,1.372,36.6,514.0,1.199,35.8,1.618,1.037,1.349,12/18,0,0
short,bear,london,8,24,2.618,0.1,1.5,617,0.12,1.462,37.8,174.0,1.283,37.4,1.845,0.946,1.427,10/18,0,0
short,bear,london,8,24,3.618,0.02,0,2204,0.43,1.448,34.2,672.0,1.25,33.3,1.716,1.079,1.44,13/18,0,0
short,bear,london,8,24,3.618,0.02,1.5,618,0.12,1.426,34.6,176.0,1.235,34.3,1.796,0.902,1.399,11/18,0,0
short,bear,london,8,24,3.618,0.1,0,2194,0.43,1.406,36.5,564.0,1.231,35.6,1.681,1.031,1.388,13/18,0,0
short,bear,london,8,24,3.618,0.1,1.5,617,0.12,1.426,37.4,161.0,1.251,37.1,1.833,0.872,1.392,9/18,0,0
short,bear,london_ny,3,4,1.618,0.02,0,3235,0.63,1.074,38.9,139.0,0.8,35.8,1.149,0.974,1.125,9/18,0,0
short,bear,london_ny,3,4,1.618,0.02,1.5,520,0.1,1.199,37.5,70.0,0.931,36.5,1.385,0.937,1.489,8/17,0,0
short,bear,london_ny,3,4,1.618,0.1,0,3232,0.63,1.015,40.3,26.0,0.767,36.9,1.097,0.906,1.061,8/18,0,0
short,bear,london_ny,3,4,1.618,0.1,1.5,520,0.1,1.11,39.2,36.0,0.879,38.3,1.298,0.847,1.353,6/17,0,0
short,bear,london_ny,3,4,2.618,0.02,0,3235,0.63,1.131,38.7,247.0,0.847,35.6,1.212,1.022,1.183,11/18,0,0
short,bear,london_ny,3,4,2.618,0.02,1.5,520,0.1,1.306,37.3,108.0,1.022,36.3,1.517,1.005,1.641,8/17,0,0
short,bear,london_ny,3,4,2.618,0.1,0,3232,0.63,1.068,40.2,116.0,0.812,36.8,1.155,0.951,1.114,10/18,0,0
short,bear,london_ny,3,4,2.618,0.1,1.5,520,0.1,1.203,39.0,66.0,0.96,38.1,1.413,0.909,1.485,7/17,0,0
short,bear,london_ny,3,4,3.618,0.02,0,3235,0.63,1.165,38.7,310.0,0.875,35.6,1.266,1.027,1.217,11/18,0,0
short,bear,london_ny,3,4,3.618,0.02,1.5,520,0.1,1.358,37.3,126.0,1.067,36.3,1.627,0.976,1.702,7/17,0,0
short,bear,london_ny,3,4,3.618,0.1,0,3232,0.63,1.099,40.2,169.0,0.839,36.8,1.204,0.958,1.145,11/18,0,0
short,bear,london_ny,3,4,3.618,0.1,1.5,520,0.1,1.25,39.0,82.0,1.0,38.1,1.507,0.889,1.538,6/17,0,0
short,bear,london_ny,3,8,1.618,0.02,0,3849,0.75,1.08,34.3,210.0,0.842,32.7,1.152,0.986,1.119,9/18,0,0
short,bear,london_ny,3,8,1.618,0.02,1.5,683,0.13,1.231,31.6,119.0,0.978,30.6,1.398,0.969,1.479,8/17,0,0
short,bear,london_ny,3,8,1.618,0.1,0,3843,0.75,1.043,36.2,103.0,0.829,34.5,1.115,0.949,1.067,8/18,0,0
short,bear,london_ny,3,8,1.618,0.1,1.5,682,0.13,1.183,34.3,86.0,0.96,33.3,1.361,0.912,1.406,8/17,0,0
short,bear,london_ny,3,8,2.618,0.02,0,3849,0.75,1.158,33.9,418.0,0.91,32.2,1.231,1.062,1.201,10/18,0,0
short,bear,london_ny,3,8,2.618,0.02,1.5,683,0.13,1.388,31.5,201.0,1.113,30.5,1.589,1.075,1.671,12/17,0,0
short,bear,london_ny,3,8,2.618,0.1,0,3843,0.75,1.116,35.7,283.0,0.894,34.0,1.196,1.012,1.146,8/18,0,0
short,bear,london_ny,3,8,2.618,0.1,1.5,682,0.13,1.34,34.2,161.0,1.096,33.1,1.561,1.001,1.599,10/17,0,0
short,bear,london_ny,3,8,3.618,0.02,0,3849,0.75,1.205,33.7,543.0,0.95,32.1,1.291,1.09,1.237,10/18,0,0
short,bear,london_ny,3,8,3.618,0.02,1.5,683,0.13,1.436,31.2,226.0,1.155,30.2,1.657,1.09,1.676,11/17,0,0
short,bear,london_ny,3,8,3.618,0.1,0,3843,0.75,1.161,35.6,392.0,0.932,33.9,1.257,1.035,1.183,10/18,0,0
short,bear,london_ny,3,8,3.618,0.1,1.5,682,0.13,1.389,33.9,185.0,1.14,32.8,1.629,1.018,1.612,11/17,0,0
short,bear,london_ny,3,12,1.618,0.02,0,4247,0.83,1.11,32.2,342.0,0.882,31.3,1.204,0.983,1.144,9/18,0,0
short,bear,london_ny,3,12,1.618,0.02,1.5,791,0.15,1.304,31.2,185.0,1.046,30.6,1.439,1.083,1.528,9/17,0,0
short,bear,london_ny,3,12,1.618,0.1,0,4240,0.83,1.06,34.2,172.0,0.858,33.2,1.157,0.931,1.077,8/18,0,0
short,bear,london_ny,3,12,1.618,0.1,1.5,789,0.15,1.223,33.6,126.0,1.001,33.0,1.373,0.986,1.418,9/17,0,0
short,bear,london_ny,3,12,2.618,0.02,0,4247,0.83,1.205,31.6,643.0,0.965,30.8,1.299,1.078,1.247,11/18,0,0
short,bear,london_ny,3,12,2.618,0.02,1.5,791,0.15,1.517,30.8,317.0,1.23,30.2,1.693,1.228,1.779,11/17,0,0
short,bear,london_ny,3,12,2.618,0.1,0,4240,0.83,1.148,33.6,431.0,0.937,32.5,1.248,1.015,1.17,10/18,0,0
short,bear,london_ny,3,12,2.618,0.1,1.5,789,0.15,1.423,33.2,241.0,1.177,32.6,1.615,1.119,1.654,10/17,0,0
short,bear,london_ny,3,12,3.618,0.02,0,4247,0.83,1.239,31.4,751.0,0.994,30.5,1.333,1.11,1.275,13/18,0,0
short,bear,london_ny,3,12,3.618,0.02,1.5,791,0.15,1.523,30.1,324.0,1.237,29.5,1.665,1.287,1.751,11/17,0,0
short,bear,london_ny,3,12,3.618,0.1,0,4240,0.83,1.181,33.3,527.0,0.966,32.3,1.283,1.043,1.197,11/18,0,0
short,bear,london_ny,3,12,3.618,0.1,1.5,789,0.15,1.431,32.4,248.0,1.186,31.8,1.592,1.172,1.632,11/17,0,0
short,bear,london_ny,3,24,1.618,0.02,0,5042,0.99,1.191,29.2,768.0,0.978,28.9,1.323,1.014,1.219,13/18,0,0
short,bear,london_ny,3,24,1.618,0.02,1.5,1026,0.2,1.346,30.4,279.0,1.103,30.2,1.595,0.982,1.535,10/17,0,0
short,bear,london_ny,3,24,1.618,0.1,0,5034,0.98,1.145,31.6,545.0,0.958,31.2,1.279,0.968,1.161,9/18,0,0
short,bear,london_ny,3,24,1.618,0.1,1.5,1024,0.2,1.267,32.8,200.0,1.059,32.6,1.532,0.893,1.424,8/17,0,0
short,bear,london_ny,3,24,2.618,0.02,0,5042,0.99,1.301,27.8,1233.0,1.076,27.5,1.477,1.064,1.326,12/18,0,0
short,bear,london_ny,3,24,2.618,0.02,1.5,1026,0.2,1.465,28.8,384.0,1.211,28.6,1.784,0.993,1.66,11/17,0,0
short,bear,london_ny,3,24,2.618,0.1,0,5034,0.98,1.246,30.1,943.0,1.05,29.8,1.419,1.016,1.261,11/18,0,0
short,bear,london_ny,3,24,2.618,0.1,1.5,1024,0.2,1.373,31.1,287.0,1.157,30.9,1.692,0.915,1.539,11/17,0,0
short,bear,london_ny,3,24,3.618,0.02,0,5042,0.99,1.386,27.4,1591.0,1.15,27.1,1.578,1.126,1.405,12/18,0,0
short,bear,london_ny,3,24,3.618,0.02,1.5,1026,0.2,1.524,28.0,437.0,1.263,27.8,1.826,1.066,1.672,11/17,0,0
short,bear,london_ny,3,24,3.618,0.1,0,5034,0.98,1.326,29.7,1259.0,1.121,29.3,1.516,1.073,1.336,12/18,0,0
short,bear,london_ny,3,24,3.618,0.1,1.5,1024,0.2,1.423,30.4,329.0,1.202,30.2,1.724,0.982,1.55,11/17,0,0
short,bear,london_ny,5,4,1.618,0.02,0,2172,0.42,1.077,41.2,85.0,0.82,37.9,1.145,0.98,1.097,11/18,0,0
short,bear,london_ny,5,4,1.618,0.02,1.5,362,0.07,0.951,35.6,-12.0,0.751,34.3,1.077,0.714,1.003,7/16,0,0
short,bear,london_ny,5,4,1.618,0.1,0,2167,0.42,1.064,42.8,63.0,0.823,39.2,1.118,0.987,1.074,14/18,0,0
short,bear,london_ny,5,4,1.618,0.1,1.5,362,0.07,0.948,38.1,-11.0,0.758,36.2,1.081,0.705,0.996,6/16,0,0
short,bear,london_ny,5,4,2.618,0.02,0,2172,0.42,1.089,40.9,100.0,0.832,37.7,1.141,1.016,1.11,12/18,0,0
short,bear,london_ny,5,4,2.618,0.02,1.5,362,0.07,0.987,35.4,-3.0,0.783,34.0,1.123,0.73,1.031,6/16,0,0
short,bear,london_ny,5,4,2.618,0.1,0,2167,0.42,1.08,42.6,79.0,0.837,38.9,1.121,1.02,1.087,14/18,0,0
short,bear,london_ny,5,4,2.618,0.1,1.5,362,0.07,0.98,37.8,-4.0,0.788,35.9,1.122,0.72,1.02,6/16,0,0
short,bear,london_ny,5,4,3.618,0.02,0,2172,0.42,1.109,40.9,122.0,0.848,37.7,1.17,1.022,1.134,13/18,0,0
short,bear,london_ny,5,4,3.618,0.02,1.5,362,0.07,1.028,35.4,7.0,0.818,34.0,1.186,0.73,1.091,7/16,0,0
short,bear,london_ny,5,4,3.618,0.1,0,2167,0.42,1.098,42.6,97.0,0.853,38.9,1.148,1.026,1.109,14/18,0,0
short,bear,london_ny,5,4,3.618,0.1,1.5,362,0.07,1.019,37.8,4.0,0.822,35.9,1.183,0.72,1.076,6/16,0,0
short,bear,london_ny,5,8,1.618,0.02,0,2643,0.52,1.117,36.7,189.0,0.893,35.0,1.191,1.012,1.124,11/18,0,0
short,bear,london_ny,5,8,1.618,0.02,1.5,485,0.09,1.212,33.4,73.0,0.986,31.5,1.299,1.048,1.265,8/16,0,0
short,bear,london_ny,5,8,1.618,0.1,0,2637,0.52,1.095,38.7,140.0,0.891,36.9,1.171,0.989,1.094,12/18,0,0
short,bear,london_ny,5,8,1.618,0.1,1.5,485,0.09,1.172,36.5,54.0,0.97,34.6,1.28,0.979,1.218,10/16,0,0
short,bear,london_ny,5,8,2.618,0.02,0,2643,0.52,1.179,36.3,292.0,0.948,34.6,1.262,1.061,1.191,13/18,0,0
short,bear,london_ny,5,8,2.618,0.02,1.5,485,0.09,1.326,33.0,113.0,1.088,31.1,1.421,1.147,1.384,11/16,0,0
short,bear,london_ny,5,8,2.618,0.1,0,2637,0.52,1.162,38.3,240.0,0.951,36.5,1.252,1.034,1.163,13/18,0,0
short,bear,london_ny,5,8,2.618,0.1,1.5,485,0.09,1.29,36.1,91.0,1.075,34.2,1.412,1.067,1.34,12/16,0,0
short,bear,london_ny,5,8,3.618,0.02,0,2643,0.52,1.209,36.2,341.0,0.974,34.5,1.298,1.081,1.216,13/18,0,0
short,bear,london_ny,5,8,3.618,0.02,1.5,485,0.09,1.32,32.8,112.0,1.083,30.9,1.403,1.164,1.373,11/16,0,0
short,bear,london_ny,5,8,3.618,0.1,0,2637,0.52,1.192,38.3,285.0,0.977,36.4,1.293,1.048,1.185,12/18,0,0
short,bear,london_ny,5,8,3.618,0.1,1.5,485,0.09,1.286,35.9,91.0,1.073,34.0,1.398,1.082,1.333,12/16,0,0
short,bear,london_ny,5,12,1.618,0.02,0,3002,0.59,1.162,35.2,321.0,0.947,34.1,1.275,1.004,1.174,11/18,0,0
short,bear,london_ny,5,12,1.618,0.02,1.5,583,0.11,1.34,33.4,142.0,1.104,32.6,1.424,1.192,1.41,10/16,0,0
short,bear,london_ny,5,12,1.618,0.1,0,2996,0.59,1.131,37.4,237.0,0.937,36.2,1.234,0.988,1.137,10/18,0,0
short,bear,london_ny,5,12,1.618,0.1,1.5,583,0.11,1.276,36.4,105.0,1.068,35.5,1.379,1.099,1.338,11/16,0,0
short,bear,london_ny,5,12,2.618,0.02,0,3002,0.59,1.234,34.7,466.0,1.011,33.6,1.347,1.074,1.252,11/18,0,0
short,bear,london_ny,5,12,2.618,0.02,1.5,583,0.11,1.494,32.9,208.0,1.239,32.1,1.557,1.38,1.577,12/16,0,1
short,bear,london_ny,5,12,2.618,0.1,0,2996,0.59,1.205,36.9,374.0,1.004,35.7,1.312,1.056,1.213,11/18,0,0
