swing_k,ote_fib,sweep_lb,min_conf,require_fvg,sl_buf_atr,tp_mode,session,h4_trend,wait_bars,n,per_yr,pf,net_r,mar,wr,dd,pos_years,avg_rr,gate_pass
3,0.705,3,4,0,0.25,2R,kz,1,96,1019,152.0,1.319,204.3,0.87,0.452,-34.8,6/8,2.0,False
3,0.705,3,4,0,0.25,3R,all,0,48,2391,356.0,1.132,248.9,0.37,0.317,-99.3,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,all,0,96,3244,483.0,1.164,414.9,0.56,0.322,-110.9,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,all,1,48,1312,196.0,1.173,176.3,0.36,0.323,-73.6,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,all,1,96,1798,268.0,1.178,247.3,0.58,0.324,-63.9,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,kz,0,48,1362,203.0,1.318,325.0,0.64,0.351,-75.3,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,kz,0,96,1835,274.0,1.32,437.8,0.66,0.35,-99.2,6/8,3.0,False
3,0.705,3,4,0,0.25,3R,kz,1,48,760,113.0,1.388,217.1,0.57,0.363,-56.3,5/8,3.0,False
3,0.705,3,4,0,0.25,3R,kz,1,96,1019,152.0,1.358,269.1,0.68,0.358,-59.4,6/8,3.0,False
3,0.705,3,4,0,0.5,bsl,all,0,48,2439,363.0,0.99,-14.5,-0.01,0.474,-147.0,5/8,1.38,False
3,0.705,3,4,0,0.5,bsl,all,0,96,3309,493.0,1.026,50.3,0.05,0.475,-156.6,5/8,1.42,False
3,0.705,3,4,0,0.5,bsl,all,1,48,1340,200.0,1.021,16.3,0.03,0.478,-83.1,3/8,1.4,False
3,0.705,3,4,0,0.5,bsl,all,1,96,1836,274.0,1.053,56.3,0.11,0.479,-73.0,5/8,1.43,False
3,0.705,3,4,0,0.5,bsl,kz,0,48,1391,207.0,1.103,81.2,0.2,0.496,-62.0,5/8,1.4,False
3,0.705,3,4,0,0.5,bsl,kz,0,96,1877,280.0,1.123,130.8,0.29,0.493,-67.5,5/8,1.44,False
3,0.705,3,4,0,0.5,bsl,kz,1,48,778,116.0,1.161,69.2,0.21,0.506,-50.2,6/8,1.4,False
3,0.705,3,4,0,0.5,bsl,kz,1,96,1045,156.0,1.174,100.4,0.27,0.504,-55.8,5/8,1.43,False
3,0.705,3,4,0,0.5,2R,all,0,48,2439,363.0,1.042,70.0,0.07,0.384,-140.3,5/8,2.0,False
3,0.705,3,4,0,0.5,2R,all,0,96,3309,493.0,1.074,166.0,0.21,0.391,-120.5,5/8,2.0,False
3,0.705,3,4,0,0.5,2R,all,1,48,1340,200.0,1.066,60.7,0.09,0.388,-98.4,5/8,2.0,False
3,0.705,3,4,0,0.5,2R,all,1,96,1836,274.0,1.085,105.7,0.19,0.393,-83.5,5/8,2.0,False
3,0.705,3,4,0,0.5,2R,kz,0,48,1391,207.0,1.19,173.1,0.28,0.417,-92.2,6/8,2.0,False
3,0.705,3,4,0,0.5,2R,kz,0,96,1877,280.0,1.19,232.4,0.36,0.417,-96.7,7/8,2.0,False
3,0.705,3,4,0,0.5,2R,kz,1,48,778,116.0,1.264,131.2,0.29,0.431,-67.6,6/8,2.0,False
3,0.705,3,4,0,0.5,2R,kz,1,96,1045,156.0,1.244,163.2,0.38,0.428,-63.7,6/8,2.0,False
3,0.705,3,4,0,0.5,3R,all,0,48,2439,363.0,1.144,270.1,0.33,0.312,-122.6,6/8,3.0,False
3,0.705,3,4,0,0.5,3R,all,0,96,3309,493.0,1.166,419.2,0.56,0.317,-111.8,5/8,3.0,False
3,0.705,3,4,0,0.5,3R,all,1,48,1340,200.0,1.165,169.4,0.22,0.314,-114.8,5/8,3.0,False
3,0.705,3,4,0,0.5,3R,all,1,96,1836,274.0,1.162,227.9,0.33,0.315,-101.9,5/8,3.0,False
3,0.705,3,4,0,0.5,3R,kz,0,48,1391,207.0,1.251,262.0,0.44,0.332,-89.5,6/8,3.0,False
3,0.705,3,4,0,0.5,3R,kz,0,96,1877,280.0,1.254,354.9,0.58,0.333,-90.9,7/8,3.0,False
3,0.705,3,4,0,0.5,3R,kz,1,48,778,116.0,1.32,183.5,0.37,0.343,-74.6,6/8,3.0,False
3,0.705,3,4,0,0.5,3R,kz,1,96,1045,156.0,1.294,226.4,0.49,0.341,-68.7,6/8,3.0,False
3,0.705,3,4,1,0.05,bsl,all,0,48,2045,305.0,1.168,242.0,0.65,0.407,-55.2,6/8,2.23,False
3,0.705,3,4,1,0.05,bsl,all,0,96,2784,415.0,1.194,377.3,0.84,0.409,-66.8,6/8,2.23,False
3,0.705,3,4,1,0.05,bsl,all,1,48,1138,170.0,1.235,183.7,0.73,0.419,-37.7,6/8,2.23,False
3,0.705,3,4,1,0.05,bsl,all,1,96,1564,233.0,1.238,255.0,1.03,0.418,-37.0,6/8,2.24,False
3,0.705,3,4,1,0.05,bsl,kz,0,48,1173,175.0,1.367,284.0,1.5,0.447,-28.3,7/8,2.23,False
3,0.705,3,4,1,0.05,bsl,kz,0,96,1591,238.0,1.348,366.1,1.3,0.439,-42.0,7/8,2.24,False
3,0.705,3,4,1,0.05,bsl,kz,1,48,658,99.0,1.496,206.2,1.21,0.468,-25.8,8/8,2.23,False
3,0.705,3,4,1,0.05,bsl,kz,1,96,890,133.0,1.42,241.1,1.57,0.453,-23.0,7/8,2.24,False
3,0.705,3,4,1,0.05,2R,all,0,48,2045,305.0,1.142,196.9,0.53,0.429,-55.4,6/8,2.0,False
3,0.705,3,4,1,0.05,2R,all,0,96,2784,415.0,1.18,333.8,0.62,0.435,-80.4,6/8,2.0,False
3,0.705,3,4,1,0.05,2R,all,1,48,1138,170.0,1.243,180.3,0.89,0.449,-30.3,6/8,2.0,False
3,0.705,3,4,1,0.05,2R,all,1,96,1564,233.0,1.249,252.7,1.31,0.448,-28.8,7/8,2.0,False
3,0.705,3,4,1,0.05,2R,kz,0,48,1173,175.0,1.332,246.3,1.4,0.47,-26.3,7/8,2.0,False
3,0.705,3,4,1,0.05,2R,kz,0,96,1591,238.0,1.331,332.5,1.34,0.466,-37.0,7/8,2.0,False
3,0.705,3,4,1,0.05,2R,kz,1,48,658,99.0,1.51,199.4,1.25,0.5,-24.1,8/8,2.0,False
3,0.705,3,4,1,0.05,2R,kz,1,96,890,133.0,1.453,243.4,1.57,0.488,-23.2,8/8,2.0,False
3,0.705,3,4,1,0.05,3R,all,0,48,2045,305.0,1.178,288.5,0.62,0.334,-69.4,6/8,3.0,False
3,0.705,3,4,1,0.05,3R,all,0,96,2784,415.0,1.22,476.4,0.94,0.34,-75.4,7/8,3.0,False
3,0.705,3,4,1,0.05,3R,all,1,48,1138,170.0,1.244,214.9,0.66,0.345,-48.3,6/8,3.0,False
3,0.705,3,4,1,0.05,3R,all,1,96,1564,233.0,1.263,315.9,1.2,0.348,-39.1,7/8,3.0,False
3,0.705,3,4,1,0.05,3R,kz,0,48,1173,175.0,1.437,378.6,1.36,0.381,-41.6,7/8,3.0,False
3,0.705,3,4,1,0.05,3R,kz,0,96,1591,238.0,1.422,494.5,1.33,0.376,-55.4,7/8,3.0,False
3,0.705,3,4,1,0.05,3R,kz,1,48,658,99.0,1.57,266.7,1.62,0.401,-24.9,8/8,3.0,False
3,0.705,3,4,1,0.05,3R,kz,1,96,890,133.0,1.496,318.3,2.08,0.389,-23.0,8/8,3.0,False
3,0.705,3,4,1,0.1,bsl,all,0,48,2066,308.0,1.129,184.4,0.46,0.412,-60.1,6/8,2.08,False
3,0.705,3,4,1,0.1,bsl,all,0,96,2811,419.0,1.163,313.0,0.61,0.416,-76.0,6/8,2.1,False
3,0.705,3,4,1,0.1,bsl,all,1,48,1153,172.0,1.178,139.2,0.51,0.422,-41.0,5/8,2.09,False
3,0.705,3,4,1,0.1,bsl,all,1,96,1583,236.0,1.193,205.6,0.74,0.422,-41.5,6/8,2.1,False
3,0.705,3,4,1,0.1,bsl,kz,0,48,1187,177.0,1.32,246.1,1.34,0.452,-27.5,7/8,2.09,False
3,0.705,3,4,1,0.1,bsl,kz,0,96,1609,240.0,1.311,324.3,1.19,0.446,-40.6,7/8,2.11,False
3,0.705,3,4,1,0.1,bsl,kz,1,48,669,101.0,1.431,179.7,1.08,0.471,-25.1,7/8,2.09,False
3,0.705,3,4,1,0.1,bsl,kz,1,96,904,136.0,1.371,212.8,1.39,0.458,-22.9,7/8,2.11,False
3,0.705,3,4,1,0.1,2R,all,0,48,2066,308.0,1.121,171.2,0.4,0.421,-63.2,6/8,2.0,False
3,0.705,3,4,1,0.1,2R,all,0,96,2811,419.0,1.162,305.3,0.57,0.427,-79.4,5/8,2.0,False
3,0.705,3,4,1,0.1,2R,all,1,48,1153,172.0,1.188,144.1,0.5,0.434,-42.9,6/8,2.0,False
3,0.705,3,4,1,0.1,2R,all,1,96,1583,236.0,1.208,216.3,0.8,0.437,-40.5,6/8,2.0,False
3,0.705,3,4,1,0.1,2R,kz,0,48,1187,177.0,1.303,229.8,1.27,0.46,-27.2,7/8,2.0,False
3,0.705,3,4,1,0.1,2R,kz,0,96,1609,240.0,1.312,318.2,1.26,0.459,-37.7,7/8,2.0,False
3,0.705,3,4,1,0.1,2R,kz,1,48,669,101.0,1.441,179.7,1.12,0.484,-24.4,8/8,2.0,False
3,0.705,3,4,1,0.1,2R,kz,1,96,904,136.0,1.407,225.5,1.61,0.477,-21.0,8/8,2.0,False
3,0.705,3,4,1,0.1,3R,all,0,48,2066,308.0,1.158,258.2,0.48,0.327,-80.2,6/8,3.0,False
3,0.705,3,4,1,0.1,3R,all,0,96,2811,419.0,1.197,431.4,0.73,0.333,-87.7,7/8,3.0,False
3,0.705,3,4,1,0.1,3R,all,1,48,1153,172.0,1.191,172.3,0.42,0.333,-60.9,6/8,3.0,False
3,0.705,3,4,1,0.1,3R,all,1,96,1583,236.0,1.2,246.2,0.68,0.334,-53.7,6/8,3.0,False
3,0.705,3,4,1,0.1,3R,kz,0,48,1187,177.0,1.386,341.7,0.97,0.37,-52.5,7/8,3.0,False
3,0.705,3,4,1,0.1,3R,kz,0,96,1609,240.0,1.388,461.9,1.18,0.369,-58.3,7/8,3.0,False
3,0.705,3,4,1,0.1,3R,kz,1,48,669,101.0,1.494,238.6,1.07,0.387,-33.6,7/8,3.0,False
3,0.705,3,4,1,0.1,3R,kz,1,96,904,136.0,1.434,286.2,1.4,0.377,-30.6,7/8,3.0,False
3,0.705,3,4,1,0.25,bsl,all,0,48,2094,312.0,1.059,80.4,0.17,0.433,-68.9,5/8,1.76,False
3,0.705,3,4,1,0.25,bsl,all,0,96,2849,425.0,1.105,191.5,0.36,0.438,-79.6,5/8,1.79,False
3,0.705,3,4,1,0.25,bsl,all,1,48,1170,174.0,1.099,74.0,0.26,0.441,-42.8,5/8,1.76,False
3,0.705,3,4,1,0.25,bsl,all,1,96,1606,239.0,1.137,138.7,0.51,0.445,-40.7,6/8,1.79,False
3,0.705,3,4,1,0.25,bsl,kz,0,48,1203,180.0,1.243,177.6,0.78,0.472,-34.0,6/8,1.77,False
3,0.705,3,4,1,0.25,bsl,kz,0,96,1630,243.0,1.254,251.7,0.87,0.469,-43.4,7/8,1.8,False
3,0.705,3,4,1,0.25,bsl,kz,1,48,678,102.0,1.331,131.8,0.67,0.488,-29.5,7/8,1.77,False
3,0.705,3,4,1,0.25,bsl,kz,1,96,915,137.0,1.316,171.0,0.67,0.482,-38.3,6/8,1.8,False
3,0.705,3,4,1,0.25,2R,all,0,48,2094,312.0,1.067,97.3,0.22,0.399,-65.2,6/8,2.0,False
3,0.705,3,4,1,0.25,2R,all,0,96,2849,425.0,1.122,234.0,0.56,0.41,-62.6,6/8,2.0,False
3,0.705,3,4,1,0.25,2R,all,1,48,1170,174.0,1.103,81.8,0.29,0.406,-41.5,5/8,2.0,False
3,0.705,3,4,1,0.25,2R,all,1,96,1606,239.0,1.145,155.5,0.68,0.415,-34.2,6/8,2.0,False
3,0.705,3,4,1,0.25,2R,kz,0,48,1203,180.0,1.285,218.6,1.08,0.446,-30.4,6/8,2.0,False
3,0.705,3,4,1,0.25,2R,kz,0,96,1630,243.0,1.292,301.5,1.11,0.445,-40.4,7/8,2.0,False
3,0.705,3,4,1,0.25,2R,kz,1,48,678,102.0,1.375,157.3,0.93,0.462,-25.5,8/8,2.0,False
3,0.705,3,4,1,0.25,2R,kz,1,96,915,137.0,1.349,198.5,1.02,0.457,-29.3,7/8,2.0,False
3,0.705,3,4,1,0.25,3R,all,0,48,2094,312.0,1.139,228.0,0.37,0.317,-90.7,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,all,0,96,2849,425.0,1.181,397.5,0.56,0.324,-105.5,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,all,1,48,1170,174.0,1.186,168.1,0.38,0.325,-66.2,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,all,1,96,1606,239.0,1.196,241.6,0.7,0.327,-51.4,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,kz,0,48,1203,180.0,1.341,305.9,0.65,0.354,-69.9,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,kz,0,96,1630,243.0,1.346,417.0,0.66,0.354,-94.8,6/8,3.0,False
3,0.705,3,4,1,0.25,3R,kz,1,48,678,102.0,1.428,210.7,0.66,0.369,-48.6,5/8,3.0,False
3,0.705,3,4,1,0.25,3R,kz,1,96,915,137.0,1.383,256.3,0.77,0.362,-50.2,6/8,3.0,False
3,0.705,3,4,1,0.5,bsl,all,0,48,2135,318.0,0.993,-9.2,-0.01,0.468,-117.1,4/8,1.41,False
3,0.705,3,4,1,0.5,bsl,all,0,96,2902,432.0,1.037,62.6,0.08,0.472,-115.4,5/8,1.44,False
3,0.705,3,4,1,0.5,bsl,all,1,48,1195,178.0,1.027,18.8,0.04,0.475,-63.6,4/8,1.41,False
3,0.705,3,4,1,0.5,bsl,all,1,96,1637,244.0,1.067,63.6,0.18,0.479,-52.6,5/8,1.44,False
3,0.705,3,4,1,0.5,bsl,kz,0,48,1229,184.0,1.128,88.6,0.26,0.497,-50.4,5/8,1.42,False
3,0.705,3,4,1,0.5,bsl,kz,0,96,1666,249.0,1.139,131.4,0.31,0.492,-62.3,5/8,1.46,False
3,0.705,3,4,1,0.5,bsl,kz,1,48,694,105.0,1.196,74.5,0.27,0.51,-41.6,6/8,1.42,False
3,0.705,3,4,1,0.5,bsl,kz,1,96,936,140.0,1.2,103.2,0.3,0.506,-51.7,6/8,1.45,False
3,0.705,3,4,1,0.5,2R,all,0,48,2135,318.0,1.05,73.7,0.09,0.385,-118.3,6/8,2.0,False
3,0.705,3,4,1,0.5,2R,all,0,96,2902,432.0,1.087,170.1,0.25,0.392,-102.3,5/8,2.0,False
3,0.705,3,4,1,0.5,2R,all,1,48,1195,178.0,1.086,69.8,0.13,0.392,-78.0,6/8,2.0,False
3,0.705,3,4,1,0.5,2R,all,1,96,1637,244.0,1.097,106.9,0.24,0.395,-66.8,5/8,2.0,False
3,0.705,3,4,1,0.5,2R,kz,0,48,1229,184.0,1.216,172.4,0.33,0.421,-77.6,6/8,2.0,False
3,0.705,3,4,1,0.5,2R,kz,0,96,1666,249.0,1.208,224.4,0.37,0.42,-91.1,6/8,2.0,False
3,0.705,3,4,1,0.5,2R,kz,1,48,694,105.0,1.292,128.3,0.37,0.435,-52.9,7/8,2.0,False
3,0.705,3,4,1,0.5,2R,kz,1,96,936,140.0,1.25,149.5,0.4,0.428,-56.5,6/8,2.0,False
3,0.705,3,4,1,0.5,3R,all,0,48,2135,318.0,1.152,248.7,0.35,0.313,-107.4,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,all,0,96,2902,432.0,1.18,395.2,0.54,0.319,-108.1,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,all,1,48,1195,178.0,1.192,174.5,0.29,0.319,-90.7,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,all,1,96,1637,244.0,1.179,222.1,0.42,0.318,-78.7,5/8,3.0,False
3,0.705,3,4,1,0.5,3R,kz,0,48,1229,184.0,1.284,259.3,0.5,0.338,-77.5,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,kz,0,96,1666,249.0,1.287,351.9,0.6,0.339,-87.4,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,kz,1,48,694,105.0,1.372,187.5,0.45,0.352,-62.8,6/8,3.0,False
3,0.705,3,4,1,0.5,3R,kz,1,96,936,140.0,1.326,222.7,0.58,0.346,-57.3,6/8,3.0,False
3,0.705,3,5,0,0.05,bsl,all,0,48,1893,282.0,1.159,213.4,0.56,0.404,-56.4,6/8,2.23,False
3,0.705,3,5,0,0.05,bsl,all,0,96,2578,384.0,1.172,311.4,0.68,0.403,-68.1,6/8,2.24,False
3,0.705,3,5,0,0.05,bsl,all,1,48,1056,157.0,1.224,163.7,0.6,0.416,-40.5,6/8,2.23,False
3,0.705,3,5,0,0.05,bsl,all,1,96,1445,215.0,1.217,216.4,0.84,0.412,-38.5,6/8,2.24,False
3,0.705,3,5,0,0.05,bsl,kz,0,48,1085,162.0,1.346,249.3,1.15,0.441,-32.4,7/8,2.23,False
3,0.705,3,5,0,0.05,bsl,kz,0,96,1473,220.0,1.321,315.5,1.02,0.433,-46.0,7/8,2.24,False
3,0.705,3,5,0,0.05,bsl,kz,1,48,608,92.0,1.49,188.9,1.07,0.465,-26.6,8/8,2.23,False
3,0.705,3,5,0,0.05,bsl,kz,1,96,820,123.0,1.413,219.1,1.43,0.45,-23.0,7/8,2.24,False
3,0.705,3,5,0,0.05,2R,all,0,48,1893,282.0,1.134,172.7,0.47,0.427,-55.0,6/8,2.0,False
3,0.705,3,5,0,0.05,2R,all,0,96,2578,384.0,1.161,279.3,0.52,0.43,-79.3,5/8,2.0,False
3,0.705,3,5,0,0.05,2R,all,1,48,1056,157.0,1.229,158.6,0.73,0.445,-32.3,6/8,2.0,False
3,0.705,3,5,0,0.05,2R,all,1,96,1445,215.0,1.229,216.7,1.0,0.443,-32.3,6/8,2.0,False
3,0.705,3,5,0,0.05,2R,kz,0,48,1085,162.0,1.31,214.5,1.03,0.465,-31.1,7/8,2.0,False
3,0.705,3,5,0,0.05,2R,kz,0,96,1473,220.0,1.308,288.4,1.11,0.46,-38.7,7/8,2.0,False
3,0.705,3,5,0,0.05,2R,kz,1,48,608,92.0,1.498,180.8,1.12,0.497,-24.4,8/8,2.0,False
3,0.705,3,5,0,0.05,2R,kz,1,96,820,123.0,1.447,221.9,1.63,0.485,-20.4,8/8,2.0,False
3,0.705,3,5,0,0.05,3R,all,0,48,1893,282.0,1.172,258.3,0.53,0.332,-73.0,6/8,3.0,False
3,0.705,3,5,0,0.05,3R,all,0,96,2578,384.0,1.196,395.9,0.73,0.335,-80.6,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,all,1,48,1056,157.0,1.24,196.2,0.58,0.344,-50.3,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,all,1,96,1445,215.0,1.244,270.9,1.01,0.343,-39.9,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,kz,0,48,1085,162.0,1.411,331.7,0.89,0.376,-55.8,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,kz,0,96,1473,220.0,1.387,423.3,1.02,0.37,-61.8,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,kz,1,48,608,92.0,1.568,245.1,1.14,0.4,-32.5,7/8,3.0,False
3,0.705,3,5,0,0.05,3R,kz,1,96,820,123.0,1.481,284.8,1.81,0.385,-23.6,8/8,3.0,False
3,0.705,3,5,0,0.1,bsl,all,0,48,1911,285.0,1.12,158.6,0.4,0.409,-59.4,6/8,2.09,False
3,0.705,3,5,0,0.1,bsl,all,0,96,2601,388.0,1.142,255.0,0.47,0.41,-80.6,5/8,2.1,False
3,0.705,3,5,0,0.1,bsl,all,1,48,1068,159.0,1.167,121.5,0.42,0.418,-43.2,6/8,2.09,False
3,0.705,3,5,0,0.1,bsl,all,1,96,1460,218.0,1.175,173.2,0.63,0.416,-41.2,6/8,2.11,False
3,0.705,3,5,0,0.1,bsl,kz,0,48,1098,164.0,1.3,215.5,1.03,0.446,-31.2,7/8,2.1,False
3,0.705,3,5,0,0.1,bsl,kz,0,96,1489,222.0,1.288,281.0,0.95,0.44,-44.1,7/8,2.11,False
3,0.705,3,5,0,0.1,bsl,kz,1,48,618,93.0,1.424,164.1,0.94,0.468,-26.4,7/8,2.1,False
3,0.705,3,5,0,0.1,bsl,kz,1,96,832,125.0,1.368,194.8,1.35,0.456,-21.7,7/8,2.11,False
3,0.705,3,5,0,0.1,2R,all,0,48,1911,285.0,1.113,148.2,0.35,0.418,-63.2,5/8,2.0,False
3,0.705,3,5,0,0.1,2R,all,0,96,2601,388.0,1.144,252.5,0.45,0.423,-83.3,5/8,2.0,False
3,0.705,3,5,0,0.1,2R,all,1,48,1068,159.0,1.179,127.6,0.42,0.431,-45.1,6/8,2.0,False
3,0.705,3,5,0,0.1,2R,all,1,96,1460,218.0,1.193,186.2,0.67,0.432,-41.5,6/8,2.0,False
3,0.705,3,5,0,0.1,2R,kz,0,48,1098,164.0,1.284,200.8,0.95,0.455,-31.8,6/8,2.0,False
3,0.705,3,5,0,0.1,2R,kz,0,96,1489,222.0,1.292,277.8,1.1,0.454,-37.8,7/8,2.0,False
3,0.705,3,5,0,0.1,2R,kz,1,48,618,93.0,1.436,164.6,1.0,0.482,-24.8,7/8,2.0,False
3,0.705,3,5,0,0.1,2R,kz,1,96,832,125.0,1.409,208.5,1.53,0.476,-20.4,8/8,2.0,False
3,0.705,3,5,0,0.1,3R,all,0,48,1911,285.0,1.154,232.6,0.42,0.325,-82.5,6/8,3.0,False
3,0.705,3,5,0,0.1,3R,all,0,96,2601,388.0,1.175,356.0,0.58,0.328,-91.6,7/8,3.0,False
3,0.705,3,5,0,0.1,3R,all,1,48,1068,159.0,1.186,155.1,0.37,0.331,-63.1,6/8,3.0,False
3,0.705,3,5,0,0.1,3R,all,1,96,1460,218.0,1.179,203.5,0.55,0.329,-54.7,7/8,3.0,False
3,0.705,3,5,0,0.1,3R,kz,0,48,1098,164.0,1.372,306.0,0.76,0.366,-60.4,7/8,3.0,False
3,0.705,3,5,0,0.1,3R,kz,0,96,1489,222.0,1.363,402.8,0.91,0.363,-66.3,7/8,3.0,False
3,0.705,3,5,0,0.1,3R,kz,1,48,618,93.0,1.495,220.8,0.81,0.385,-41.4,7/8,3.0,False
3,0.705,3,5,0,0.1,3R,kz,1,96,832,125.0,1.423,257.6,1.17,0.374,-33.0,7/8,3.0,False
3,0.705,3,5,0,0.25,bsl,all,0,48,1937,289.0,1.058,73.2,0.17,0.432,-64.1,5/8,1.77,False
3,0.705,3,5,0,0.25,bsl,all,0,96,2637,393.0,1.095,161.1,0.28,0.434,-87.2,5/8,1.79,False
3,0.705,3,5,0,0.25,bsl,all,1,48,1083,161.0,1.096,66.6,0.25,0.439,-40.5,5/8,1.77,False
3,0.705,3,5,0,0.25,bsl,all,1,96,1481,221.0,1.13,122.2,0.5,0.442,-36.3,5/8,1.8,False
3,0.705,3,5,0,0.25,bsl,kz,0,48,1113,166.0,1.233,158.2,0.61,0.468,-38.5,6/8,1.78,False
3,0.705,3,5,0,0.25,bsl,kz,0,96,1509,225.0,1.243,224.0,0.72,0.465,-46.3,7/8,1.81,False
3,0.705,3,5,0,0.25,bsl,kz,1,48,626,95.0,1.33,121.7,0.6,0.486,-30.5,7/8,1.78,False
3,0.705,3,5,0,0.25,bsl,kz,1,96,842,126.0,1.323,160.9,0.76,0.481,-31.7,7/8,1.8,False
3,0.705,3,5,0,0.25,2R,all,0,48,1937,289.0,1.064,85.5,0.2,0.398,-64.4,6/8,2.0,False
3,0.705,3,5,0,0.25,2R,all,0,96,2637,393.0,1.11,196.6,0.45,0.407,-64.9,6/8,2.0,False
3,0.705,3,5,0,0.25,2R,all,1,48,1083,161.0,1.095,69.9,0.26,0.404,-39.4,5/8,2.0,False
3,0.705,3,5,0,0.25,2R,all,1,96,1481,221.0,1.133,131.6,0.56,0.411,-35.0,5/8,2.0,False
3,0.705,3,5,0,0.25,2R,kz,0,48,1113,166.0,1.27,192.9,0.77,0.442,-37.7,6/8,2.0,False
3,0.705,3,5,0,0.25,2R,kz,0,96,1509,225.0,1.277,266.5,0.88,0.442,-45.5,7/8,2.0,False
3,0.705,3,5,0,0.25,2R,kz,1,48,626,95.0,1.372,144.0,0.83,0.46,-26.2,7/8,2.0,False
3,0.705,3,5,0,0.25,2R,kz,1,96,842,126.0,1.35,182.6,1.12,0.456,-24.5,7/8,2.0,False
3,0.705,3,5,0,0.25,3R,all,0,48,1937,289.0,1.144,218.8,0.4,0.317,-80.5,6/8,3.0,False
3,0.705,3,5,0,0.25,3R,all,0,96,2637,393.0,1.171,347.8,0.5,0.322,-102.7,6/8,3.0,False
3,0.705,3,5,0,0.25,3R,all,1,48,1083,161.0,1.178,149.8,0.35,0.322,-63.7,5/8,3.0,False
3,0.705,3,5,0,0.25,3R,all,1,96,1481,221.0,1.178,203.4,0.59,0.323,-51.2,6/8,3.0,False
3,0.705,3,5,0,0.25,3R,kz,0,48,1113,166.0,1.337,279.8,0.63,0.352,-66.6,6/8,3.0,False
3,0.705,3,5,0,0.25,3R,kz,0,96,1509,225.0,1.334,373.7,0.58,0.351,-95.6,6/8,3.0,False
3,0.705,3,5,0,0.25,3R,kz,1,48,626,95.0,1.421,191.8,0.55,0.366,-52.8,5/8,3.0,False
3,0.705,3,5,0,0.25,3R,kz,1,96,842,126.0,1.378,233.1,0.7,0.36,-49.9,6/8,3.0,False
3,0.705,3,5,0,0.5,bsl,all,0,48,1973,294.0,0.995,-5.7,-0.01,0.467,-111.0,5/8,1.41,False
3,0.705,3,5,0,0.5,bsl,all,0,96,2683,400.0,1.026,41.7,0.05,0.467,-123.0,5/8,1.45,False
3,0.705,3,5,0,0.5,bsl,all,1,48,1106,165.0,1.033,21.1,0.05,0.475,-58.7,4/8,1.42,False
3,0.705,3,5,0,0.5,bsl,all,1,96,1509,225.0,1.063,54.9,0.17,0.475,-48.2,5/8,1.45,False
3,0.705,3,5,0,0.5,bsl,kz,0,48,1136,170.0,1.121,78.2,0.23,0.493,-51.6,5/8,1.43,False
3,0.705,3,5,0,0.5,bsl,kz,0,96,1541,230.0,1.127,111.5,0.27,0.487,-62.2,5/8,1.47,False
3,0.705,3,5,0,0.5,bsl,kz,1,48,641,97.0,1.196,69.1,0.27,0.507,-38.3,6/8,1.43,False
3,0.705,3,5,0,0.5,bsl,kz,1,96,861,129.0,1.204,96.7,0.35,0.504,-41.6,6/8,1.46,False
3,0.705,3,5,0,0.5,2R,all,0,48,1973,294.0,1.052,70.8,0.1,0.385,-107.7,6/8,2.0,False
3,0.705,3,5,0,0.5,2R,all,0,96,2683,400.0,1.075,135.9,0.2,0.389,-101.5,5/8,2.0,False
3,0.705,3,5,0,0.5,2R,all,1,48,1106,165.0,1.088,65.7,0.13,0.392,-74.3,6/8,2.0,False
3,0.705,3,5,0,0.5,2R,all,1,96,1509,225.0,1.086,87.5,0.21,0.392,-62.4,5/8,2.0,False
3,0.705,3,5,0,0.5,2R,kz,0,48,1136,170.0,1.202,149.7,0.28,0.418,-79.8,6/8,2.0,False
3,0.705,3,5,0,0.5,2R,kz,0,96,1541,230.0,1.192,192.7,0.31,0.416,-92.8,7/8,2.0,False
3,0.705,3,5,0,0.5,2R,kz,1,48,641,97.0,1.28,113.8,0.31,0.432,-56.1,7/8,2.0,False
3,0.705,3,5,0,0.5,2R,kz,1,96,861,129.0,1.242,133.0,0.37,0.426,-54.6,7/8,2.0,False
3,0.705,3,5,0,0.5,3R,all,0,48,1973,294.0,1.172,259.5,0.43,0.316,-90.0,6/8,3.0,False
