trades,net,wr,pf,dd,years_pos,years,months_pos,months,mar,rule
275,13.034625387147447,53.45454545454545,1.1021132163075893,-9.920073444145839,6,8,31,51,0.16424557565699788,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + base_body_low
265,3.4877113399252435,50.943396226415096,1.0273063219847265,-15.94314491468587,4,8,29,59,0.027344913429788346,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + base_body_high
470,-2.4513071588219866,50.42553191489362,0.9893250233493133,-25.590752393036794,4,8,39,69,-0.011973598515068394,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + dir_demand
341,3.3311264039021964,51.31964809384164,1.020150230940346,-22.201368963453422,5,8,28,57,0.018755185825397182,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_10 + dir_supply
215,0.17078267108702683,51.162790697674424,1.0016041917433132,-17.969781381025893,4,8,13,27,0.0011879851754022623,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + fast_confirm_2
277,-2.1003267298382333,50.18050541516246,0.9846272150193046,-18.220545216188494,4,8,15,34,-0.014409055169025253,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + fast_confirm_3
311,9.111314146197799,52.09003215434084,1.0621311566199505,-13.528877332511959,5,8,20,35,0.08418394522195422,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_45
231,-8.768866453648018,48.484848484848484,0.9249128729977814,-16.035512298732513,5,8,18,35,-0.06835505385086084,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_60
170,-12.568419845267213,46.470588235294116,0.8589261683035306,-23.622850849529968,5,8,17,32,-0.06650562587324897,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + body_ge_70
162,1.0039102566092728,50.617283950617285,1.0131279666188817,-12.447686928726515,7,8,12,28,0.010081293239032119,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + impulse_ge_1p5
139,0.17916522440496685,51.07913669064749,1.0026614367401063,-9.917685628445316,6,8,10,24,0.0022581531508104043,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + base_body_low
132,-1.6069128577582414,49.24242424242424,0.9754364712645552,-11.290809203338082,3,8,10,28,-0.017790054158420773,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + base_body_high
230,-7.410898393106301,49.130434782608695,0.9356454947151408,-22.03646811167657,6,8,17,30,-0.042037693810263156,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + dir_demand
169,5.917568236030012,52.071005917159766,1.0737534532087452,-8.286589671489917,4,8,13,27,0.08926422796686578,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + risk_ge_15 + dir_supply
347,-4.552987909674631,50.43227665706051,0.9735481308048518,-22.760917911435154,5,8,30,62,-0.025004417261370617,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + fast_confirm_2
347,-4.552987909674631,50.43227665706051,0.9735481308048518,-22.760917911435154,5,8,30,62,-0.025004417261370617,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + fast_confirm_3
209,0.08126999972864013,51.196172248803826,1.0007965001400045,-12.96417200406645,4,8,25,55,0.0007836019117066279,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + body_ge_45
145,-10.428546698269841,46.89655172413793,0.8636921585039623,-17.605263835278254,3,8,18,48,-0.07404423753488878,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + body_ge_60
115,-7.771025775928154,46.95652173913044,0.8719809667333698,-17.53934996226846,4,8,16,42,-0.055382794920033944,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + body_ge_70
123,-6.020367093130811,48.78048780487805,0.9033587859352761,-19.526784450082275,5,8,24,51,-0.0385391608416193,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + impulse_ge_1p5
125,-14.86269545704906,44.800000000000004,0.7868461415095354,-19.23354484319719,3,8,16,44,-0.09659357894123403,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + base_body_high
204,-2.8942588431965355,50.49019607843137,0.9711976985347095,-17.829758425930628,5,8,27,55,-0.020290928612549816,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + dir_demand
143,-1.6587290664781,50.349650349650354,0.9768451696680636,-10.705296261094901,5,8,21,43,-0.019368089238527657,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_1 + dir_supply
464,17.367946637267508,53.01724137931034,1.079309572172451,-22.7071468924581,5,8,35,66,0.09560837122956682,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + fast_confirm_3
312,16.29139853547736,53.84615384615385,1.1125094174504873,-13.31490816901912,5,8,30,61,0.1529432115553741,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_45
230,2.1350669427804148,51.30434782608696,1.0190413599618828,-15.936988362470153,5,8,25,56,0.016746160678389695,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_60
174,9.27176003587911,53.44827586206896,1.1144134019749237,-14.859797165224933,6,8,24,49,0.07799366247051633,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + body_ge_70
127,-8.32361021572201,48.031496062992126,0.8746183354801977,-20.08279300638479,4,8,13,34,-0.05180809644527369,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + tight_zone
165,2.330213592778721,52.121212121212125,1.02964641780009,-12.254280383689741,6,8,29,56,0.023769384245934583,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + impulse_ge_1p5
146,9.751089766331436,54.794520547945204,1.1459030002676152,-7.041603755089245,5,8,23,41,0.17309781452989206,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + base_body_low
167,-2.4800354470252577,50.29940119760479,0.9704731937185105,-11.717370636440325,3,8,20,50,-0.02645682555385437,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + base_body_high
272,11.778418343825743,53.30882352941176,1.0927314529200451,-17.853399288075217,4,8,34,62,0.08246621661352803,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + dir_demand
192,5.589528293441752,52.604166666666664,1.0607736744911835,-9.326454996038688,5,8,25,49,0.0749149636144688,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_2 + dir_supply
410,3.1888397170630416,51.21951219512195,1.0160667096134524,-17.567568766883735,4,8,30,67,0.022689819514711808,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_45
307,-13.944497951920512,48.20846905537459,0.9111767653455447,-21.208203583166476,4,8,23,64,-0.08218811353610259,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_60
234,-5.488593207580507,49.14529914529914,0.9529724565453025,-23.526030416101662,6,8,21,56,-0.02916234225719615,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + body_ge_70
169,-21.17330029451735,44.97041420118343,0.7746724476890624,-25.019018483931017,3,8,12,38,-0.10578602587925433,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + tight_zone
220,-8.087538739257347,48.63636363636364,0.9262475882411919,-18.751450479146364,4,8,25,62,-0.053912754297671284,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + impulse_ge_1p5
184,0.0050487026271217594,51.08695652173913,1.0000563138055116,-8.873231889867554,4,8,23,45,7.1122657023183e-05,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + base_body_low
200,1.9757957001941397,51.0,1.0203275996376102,-11.76322234412996,4,8,24,55,0.020995476859919402,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + base_body_high
339,-0.5339163864925851,50.737463126843664,0.9967673891089054,-23.21261568386792,4,8,33,66,-0.00287514122581003,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + dir_demand
239,-4.59713780829321,49.7907949790795,0.9616353945888108,-18.923044995160964,5,8,24,53,-0.03036732334482108,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + fast_confirm_3 + dir_supply
456,-6.884650438831982,49.780701754385966,0.9694803295803313,-17.914208096064893,4,8,28,66,-0.048039036961005074,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + body_ge_60
341,-7.622167507715464,49.266862170087975,0.9551767804452415,-24.858347460266707,5,8,27,60,-0.0383280079251982,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + body_ge_70
204,-1.8092208338651492,50.49019607843137,0.9821495723786569,-20.603327867358292,4,8,21,40,-0.010976508537314286,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + tight_zone
257,0.7877576877684795,50.97276264591439,1.0064482365459577,-13.825508358742972,5,8,29,61,0.007122321177346776,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + impulse_ge_1p5
109,-7.67563113689855,47.706422018348626,0.8593371217607781,-15.579567376628315,5,8,21,48,-0.0615841164852654,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + impulse_ge_2
207,11.36224662554662,54.106280193236714,1.1191373382397802,-11.393676675101254,6,8,28,43,0.1246551810002723,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + base_body_low
200,11.837480618589451,53.0,1.1300602944282967,-9.919120876352443,6,8,25,54,0.14917502223924967,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + base_body_high
341,4.919512423303315,51.31964809384164,1.0302350155592435,-18.050151066709073,6,8,33,62,0.03406836046082083,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + dir_demand
266,7.001956618823956,52.255639097744364,1.0554149762304244,-16.788602091360776,4,8,24,52,0.0521332611607601,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_45 + dir_supply
341,-7.622167507715464,49.266862170087975,0.9551767804452415,-24.858347460266707,5,8,27,60,-0.0383280079251982,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + body_ge_70
160,-2.1665910536726525,50.0,0.9728968320443351,-18.905732290392777,4,8,17,36,-0.01432496121013544,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + tight_zone
194,-8.775589799513618,47.93814432989691,0.9100777501025547,-16.751087735977087,4,8,21,52,-0.06548522354063221,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + impulse_ge_1p5
152,5.843223935749986,52.63157894736842,1.0812474287609735,-10.768040586207757,6,8,20,39,0.06783063140607817,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + base_body_low
156,1.4356929909907565,50.641025641025635,1.0191666561292296,-13.468848618714814,3,8,24,50,0.013324199339837011,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + base_body_high
258,2.785395801807878,50.775193798449614,1.0224910361816044,-14.761711951119874,5,8,29,57,0.023586320907689237,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + dir_demand
198,-9.670046240639854,48.484848484848484,0.904949660898268,-21.86619242740433,5,8,17,46,-0.05527966444514957,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_60 + dir_supply
147,-4.556753238866995,48.29931972789115,0.9374209749620572,-16.01198889385648,4,8,26,49,-0.03557297963633473,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_70 + impulse_ge_1p5
111,4.9153551205877735,53.153153153153156,1.0941241673266244,-11.704019629872889,6,8,21,34,0.052496442205654824,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_70 + base_body_low
195,-4.085765285336917,49.23076923076923,0.9578163227184153,-16.7008139802949,6,8,25,52,-0.03058058495051248,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_70 + dir_demand
146,-3.536402222378543,49.31506849315068,0.9516838644910407,-18.756606615463532,6,8,18,41,-0.023567710666431412,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + body_ge_70 + dir_supply
134,-12.162254974887547,46.26865671641791,0.8307205309314943,-20.759266759356287,3,8,15,37,-0.07323389065154462,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + tight_zone + dir_demand
138,-2.1620061166245765,50.0,0.9669659746421032,-15.879722565286286,5,8,28,57,-0.017018607438951807,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + impulse_ge_1p5 + impulse_ge_2
107,-7.0753046125916965,46.728971962616825,0.8719267031758291,-13.621581504218453,4,8,22,47,-0.06492734168202637,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + impulse_ge_1p5 + base_body_high
197,-4.148146513786763,49.23857868020304,0.9567150583114539,-18.44371930635078,6,8,23,55,-0.028113543998948328,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + impulse_ge_1p5 + dir_demand
139,3.44576824807217,52.51798561151079,1.0524031938324505,-8.4781152759921,6,8,23,46,0.05080386583427515,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + impulse_ge_1p5 + dir_supply
161,6.156838090102967,52.79503105590062,1.0824676458628746,-8.015575387947635,6,8,23,46,0.09601366389991949,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + base_body_low + dir_demand
120,-2.1956646696456206,50.0,0.963493598405155,-10.972702730619616,4,8,18,42,-0.025012805909688966,intraday_stack_24h + ny_main_or_overlap + cost_le_0p03 + base_body_high + dir_supply
399,-1.4933301570762905,50.37593984962406,0.9923572554236098,-20.355547003511244,5,8,19,37,-0.00917029002474545,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + risk_ge_15
347,-4.552987909674631,50.43227665706051,0.9735481308048518,-22.760917911435154,5,8,30,62,-0.025004417261370617,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + fast_confirm_1
464,17.367946637267508,53.01724137931034,1.079309572172451,-22.7071468924581,5,8,35,66,0.09560837122956682,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + fast_confirm_2
578,-5.131054194785796,50.34602076124568,0.9819958754681731,-22.60915412408122,4,8,33,71,-0.028368233982937155,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + fast_confirm_3
607,11.921469042127274,51.72981878088962,1.0412416163345102,-21.962120443779796,5,8,33,70,0.06785244776708095,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + body_ge_45
456,-6.884650438831982,49.780701754385966,0.9694803295803313,-17.914208096064893,4,8,28,66,-0.048039036961005074,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + body_ge_60
341,-7.622167507715464,49.266862170087975,0.9551767804452415,-24.858347460266707,5,8,27,60,-0.0383280079251982,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + body_ge_70
258,-15.201028915331676,48.06201550387597,0.8874057366445509,-29.27539557524854,4,8,16,43,-0.06490530963219368,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + tight_zone
106,8.446522421832967,52.83018867924528,1.1959292237832677,-6.165867233130923,6,8,28,61,0.17123549093887896,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + wide_zone
336,-0.7023782657146,50.595238095238095,0.9956532879954653,-17.780123912874828,4,8,30,67,-0.004937945519645665,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + impulse_ge_1p5
138,-2.1620061166245765,50.0,0.9669659746421032,-15.879722565286286,5,8,28,57,-0.017018607438951807,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + impulse_ge_2
275,13.034625387147447,53.45454545454545,1.1021132163075893,-9.920073444145839,6,8,31,51,0.16424557565699788,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + base_body_low
265,3.4877113399252435,50.943396226415096,1.0273063219847265,-15.94314491468587,4,8,29,59,0.027344913429788346,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + base_body_high
470,-2.4513071588219866,50.42553191489362,0.9893250233493133,-25.590752393036794,4,8,39,69,-0.011973598515068394,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + dir_demand
341,3.3311264039021964,51.31964809384164,1.020150230940346,-22.201368963453422,5,8,28,57,0.018755185825397182,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_10 + dir_supply
215,0.17078267108702683,51.162790697674424,1.0016041917433132,-17.969781381025893,4,8,13,27,0.0011879851754022623,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + fast_confirm_2
277,-2.1003267298382333,50.18050541516246,0.9846272150193046,-18.220545216188494,4,8,15,34,-0.014409055169025253,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + fast_confirm_3
311,9.111314146197799,52.09003215434084,1.0621311566199505,-13.528877332511959,5,8,20,35,0.08418394522195422,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + body_ge_45
231,-8.768866453648018,48.484848484848484,0.9249128729977814,-16.035512298732513,5,8,18,35,-0.06835505385086084,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + body_ge_60
170,-12.568419845267213,46.470588235294116,0.8589261683035306,-23.622850849529968,5,8,17,32,-0.06650562587324897,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + body_ge_70
162,1.0039102566092728,50.617283950617285,1.0131279666188817,-12.447686928726515,7,8,12,28,0.010081293239032119,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + impulse_ge_1p5
139,0.17916522440496685,51.07913669064749,1.0026614367401063,-9.917685628445316,6,8,10,24,0.0022581531508104043,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + base_body_low
132,-1.6069128577582414,49.24242424242424,0.9754364712645552,-11.290809203338082,3,8,10,28,-0.017790054158420773,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + base_body_high
230,-7.410898393106301,49.130434782608695,0.9356454947151408,-22.03646811167657,6,8,17,30,-0.042037693810263156,intraday_stack_24h + ny_main_or_overlap + cost_le_0p05 + risk_ge_15 + dir_demand
