cfg_id,lb,hold_h,ext,sl_buf,session,regime,direction,ptp,n,net_R,PF,MAR,WR_pct,pos_years,dollar_pnl,error
lb5_h2_ext2.618_sl0.1_london_bull_strong_long_ptpnone,5,2,2.618,0.1,london,bull_strong,long,,2028,112.2,1.131,0.101,45.71,10/20,8412.0,
lb5_h2_ext2.618_sl0.1_london_bull_strong_long_ptp1.0,5,2,2.618,0.1,london,bull_strong,long,1.0,2028,475.2,1.638,1.143,52.02,17/20,35638.0,
lb5_h2_ext2.618_sl0.1_london_bull_strong_long_ptp2.0,5,2,2.618,0.1,london,bull_strong,long,2.0,2028,402.9,1.493,0.82,47.53,16/20,30215.0,
lb5_h2_ext2.618_sl0.1_london_bull_strong_short_ptpnone,5,2,2.618,0.1,london,bull_strong,short,,2228,118.2,1.127,0.116,44.3,13/21,8863.0,
lb5_h2_ext2.618_sl0.1_london_bull_strong_short_ptp1.0,5,2,2.618,0.1,london,bull_strong,short,1.0,2228,575.5,1.736,1.964,52.74,20/21,43163.0,
lb5_h2_ext2.618_sl0.1_london_bull_strong_short_ptp2.0,5,2,2.618,0.1,london,bull_strong,short,2.0,2228,480.1,1.539,1.141,46.14,19/21,36010.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_long_ptpnone,5,2,2.618,0.1,london,bear_strong,long,,932,-29.5,0.93,-0.019,40.34,5/14,-2215.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_long_ptp1.0,5,2,2.618,0.1,london,bear_strong,long,1.0,932,143.3,1.382,0.202,46.35,10/14,10748.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_long_ptp2.0,5,2,2.618,0.1,london,bear_strong,long,2.0,932,97.6,1.236,0.096,41.74,10/14,7319.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_short_ptpnone,5,2,2.618,0.1,london,bear_strong,short,,891,46.7,1.122,0.069,45.57,10/14,3500.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_short_ptp1.0,5,2,2.618,0.1,london,bear_strong,short,1.0,891,230.0,1.698,0.806,52.3,12/14,17251.0,
lb5_h2_ext2.618_sl0.1_london_bear_strong_short_ptp2.0,5,2,2.618,0.1,london,bear_strong,short,2.0,891,181.9,1.498,0.498,47.59,11/14,13641.0,
lb5_h2_ext2.618_sl0.1_ny_any_long_ptpnone,5,2,2.618,0.1,ny,any,long,,3313,107.3,1.101,0.122,46.85,10/21,8047.0,
lb5_h2_ext2.618_sl0.1_ny_any_long_ptp1.0,5,2,2.618,0.1,ny,any,long,1.0,3313,519.4,1.55,1.375,50.92,21/21,38955.0,
lb5_h2_ext2.618_sl0.1_ny_any_long_ptp2.0,5,2,2.618,0.1,ny,any,long,2.0,3313,402.3,1.393,0.673,47.96,19/21,30171.0,
lb5_h2_ext2.618_sl0.1_ny_any_short_ptpnone,5,2,2.618,0.1,ny,any,short,,3549,-96.8,0.92,-0.036,42.6,8/21,-7262.0,
lb5_h2_ext2.618_sl0.1_ny_any_short_ptp1.0,5,2,2.618,0.1,ny,any,short,1.0,3549,373.7,1.346,0.564,47.34,20/21,28030.0,
lb5_h2_ext2.618_sl0.1_ny_any_short_ptp2.0,5,2,2.618,0.1,ny,any,short,2.0,3549,222.8,1.189,0.259,43.67,17/21,16711.0,
lb5_h2_ext2.618_sl0.1_ny_bull_long_ptpnone,5,2,2.618,0.1,ny,bull,long,,2153,109.2,1.163,0.114,48.91,12/21,8187.0,
lb5_h2_ext2.618_sl0.1_ny_bull_long_ptp1.0,5,2,2.618,0.1,ny,bull,long,1.0,2153,371.9,1.617,1.715,52.53,19/21,27896.0,
lb5_h2_ext2.618_sl0.1_ny_bull_long_ptp2.0,5,2,2.618,0.1,ny,bull,long,2.0,2153,304.4,1.472,0.502,50.07,15/21,22830.0,
lb5_h2_ext2.618_sl0.1_ny_bull_short_ptpnone,5,2,2.618,0.1,ny,bull,short,,2456,-97.2,0.886,-0.039,40.76,9/21,-7292.0,
lb5_h2_ext2.618_sl0.1_ny_bull_short_ptp1.0,5,2,2.618,0.1,ny,bull,short,1.0,2456,222.3,1.291,0.325,45.77,18/21,16675.0,
lb5_h2_ext2.618_sl0.1_ny_bull_short_ptp2.0,5,2,2.618,0.1,ny,bull,short,2.0,2456,122.2,1.147,0.145,41.82,15/21,9167.0,
lb5_h2_ext2.618_sl0.1_ny_bear_long_ptpnone,5,2,2.618,0.1,ny,bear,long,,1159,-2.0,0.995,-0.002,42.97,11/18,-150.0,
lb5_h2_ext2.618_sl0.1_ny_bear_long_ptp1.0,5,2,2.618,0.1,ny,bear,long,1.0,1159,147.3,1.431,0.496,47.89,14/18,11049.0,
lb5_h2_ext2.618_sl0.1_ny_bear_long_ptp2.0,5,2,2.618,0.1,ny,bear,long,2.0,1159,97.7,1.258,0.206,44.0,13/18,7330.0,
lb5_h2_ext2.618_sl0.1_ny_bear_short_ptpnone,5,2,2.618,0.1,ny,bear,short,,1093,0.4,1.001,0.0,46.75,9/18,29.0,
lb5_h2_ext2.618_sl0.1_ny_bear_short_ptp1.0,5,2,2.618,0.1,ny,bear,short,1.0,1093,151.4,1.478,0.518,50.87,15/18,11354.0,
lb5_h2_ext2.618_sl0.1_ny_bear_short_ptp2.0,5,2,2.618,0.1,ny,bear,short,2.0,1093,100.6,1.29,0.216,47.85,12/18,7544.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_long_ptpnone,5,2,2.618,0.1,ny,bull_strong,long,,1996,103.7,1.167,0.12,48.85,11/20,7777.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_long_ptp1.0,5,2,2.618,0.1,ny,bull_strong,long,1.0,1996,344.1,1.613,1.231,52.35,16/20,25805.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_long_ptp2.0,5,2,2.618,0.1,ny,bull_strong,long,2.0,1996,285.9,1.477,0.525,50.05,14/20,21445.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_short_ptpnone,5,2,2.618,0.1,ny,bull_strong,short,,2266,-73.2,0.906,-0.034,41.09,10/21,-5488.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_short_ptp1.0,5,2,2.618,0.1,ny,bull_strong,short,1.0,2266,221.1,1.317,0.332,46.12,18/21,16579.0,
lb5_h2_ext2.618_sl0.1_ny_bull_strong_short_ptp2.0,5,2,2.618,0.1,ny,bull_strong,short,2.0,2266,129.3,1.171,0.154,42.23,14/21,9696.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_long_ptpnone,5,2,2.618,0.1,ny,bear_strong,long,,926,-13.2,0.957,-0.022,42.55,6/14,-992.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_long_ptp1.0,5,2,2.618,0.1,ny,bear_strong,long,1.0,926,103.9,1.379,0.379,47.19,10/14,7794.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_long_ptp2.0,5,2,2.618,0.1,ny,bear_strong,long,2.0,926,59.5,1.197,0.164,43.63,10/14,4463.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_short_ptpnone,5,2,2.618,0.1,ny,bear_strong,short,,858,4.7,1.017,0.006,46.97,6/14,350.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_short_ptp1.0,5,2,2.618,0.1,ny,bear_strong,short,1.0,858,119.8,1.49,0.31,50.7,11/14,8982.0,
lb5_h2_ext2.618_sl0.1_ny_bear_strong_short_ptp2.0,5,2,2.618,0.1,ny,bear_strong,short,2.0,858,85.5,1.323,0.177,48.02,8/14,6414.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_long_ptpnone,5,2,2.618,0.1,london_ny,any,long,,5227,116.9,1.061,0.052,45.48,11/21,8766.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_long_ptp1.0,5,2,2.618,0.1,london_ny,any,long,1.0,5227,897.9,1.527,1.796,50.51,21/21,67340.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_long_ptp2.0,5,2,2.618,0.1,london_ny,any,long,2.0,5227,682.6,1.367,0.882,46.74,19/21,51192.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_short_ptpnone,5,2,2.618,0.1,london_ny,any,short,,5496,2.2,1.001,0.001,43.36,11/21,167.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_short_ptp1.0,5,2,2.618,0.1,london_ny,any,short,1.0,5496,892.2,1.489,2.291,49.16,20/21,66916.0,
lb5_h2_ext2.618_sl0.1_london_ny_any_short_ptp2.0,5,2,2.618,0.1,london_ny,any,short,2.0,5496,656.5,1.326,0.801,44.72,19/21,49237.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_long_ptpnone,5,2,2.618,0.1,london_ny,bull,long,,3418,150.2,1.122,0.169,47.19,12/21,11264.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_long_ptp1.0,5,2,2.618,0.1,london_ny,bull,long,1.0,3418,649.5,1.592,1.679,51.93,20/21,48709.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_long_ptp2.0,5,2,2.618,0.1,london_ny,bull,long,2.0,3418,523.9,1.441,1.098,48.51,19/21,39291.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_short_ptpnone,5,2,2.618,0.1,london_ny,bull,short,,3794,-34.3,0.976,-0.013,42.33,12/21,-2574.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_short_ptp1.0,5,2,2.618,0.1,london_ny,bull,short,1.0,3794,575.9,1.457,1.484,48.47,18/21,43189.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_short_ptp2.0,5,2,2.618,0.1,london_ny,bull,short,2.0,3794,418.9,1.299,0.562,43.6,18/21,31417.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_long_ptpnone,5,2,2.618,0.1,london_ny,bear,long,,1808,-33.4,0.952,-0.019,42.2,8/18,-2509.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_long_ptp1.0,5,2,2.618,0.1,london_ny,bear,long,1.0,1808,248.3,1.41,0.441,47.79,15/18,18619.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_long_ptp2.0,5,2,2.618,0.1,london_ny,bear,long,2.0,1808,158.5,1.236,0.192,43.36,13/18,11890.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_short_ptpnone,5,2,2.618,0.1,london_ny,bear,short,,1702,36.5,1.057,0.025,45.65,11/18,2741.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_short_ptp1.0,5,2,2.618,0.1,london_ny,bear,short,1.0,1702,316.4,1.561,0.825,50.71,16/18,23727.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_short_ptp2.0,5,2,2.618,0.1,london_ny,bear,short,2.0,1702,237.6,1.385,0.413,47.24,14/18,17819.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_long_ptpnone,5,2,2.618,0.1,london_ny,bull_strong,long,,3145,128.2,1.113,0.112,47.0,11/20,9614.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_long_ptp1.0,5,2,2.618,0.1,london_ny,bull_strong,long,1.0,3145,579.4,1.572,1.498,51.67,17/20,43456.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_long_ptp2.0,5,2,2.618,0.1,london_ny,bull_strong,long,2.0,3145,469.9,1.43,0.916,48.36,16/20,35241.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_short_ptpnone,5,2,2.618,0.1,london_ny,bull_strong,short,,3497,0.9,1.001,0.0,42.69,12/21,67.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_short_ptp1.0,5,2,2.618,0.1,london_ny,bull_strong,short,1.0,3497,560.0,1.489,1.444,48.84,18/21,42003.0,
lb5_h2_ext2.618_sl0.1_london_ny_bull_strong_short_ptp2.0,5,2,2.618,0.1,london_ny,bull_strong,short,2.0,3497,415.6,1.327,0.558,43.98,18/21,31171.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_long_ptpnone,5,2,2.618,0.1,london_ny,bear_strong,long,,1452,-52.4,0.907,-0.027,41.6,6/14,-3929.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_long_ptp1.0,5,2,2.618,0.1,london_ny,bear_strong,long,1.0,1452,170.9,1.344,0.369,46.9,13/14,12820.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_long_ptp2.0,5,2,2.618,0.1,london_ny,bear_strong,long,2.0,1452,93.2,1.17,0.104,42.7,12/14,6988.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_short_ptpnone,5,2,2.618,0.1,london_ny,bear_strong,short,,1334,24.8,1.05,0.023,45.43,9/14,1863.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_short_ptp1.0,5,2,2.618,0.1,london_ny,bear_strong,short,1.0,1334,242.1,1.547,0.632,50.37,11/14,18161.0,
lb5_h2_ext2.618_sl0.1_london_ny_bear_strong_short_ptp2.0,5,2,2.618,0.1,london_ny,bear_strong,short,2.0,1334,182.8,1.38,0.386,46.93,11/14,13711.0,
lb5_h4_ext1.0_sl0.02_all_any_long_ptpnone,5,4,1.0,0.02,all,any,long,,10810,215.7,1.038,0.032,42.51,12/21,16175.0,
lb5_h4_ext1.0_sl0.02_all_any_long_ptp1.0,5,4,1.0,0.02,all,any,long,1.0,10810,2775.1,1.631,3.43,53.87,21/21,208131.0,
lb5_h4_ext1.0_sl0.02_all_any_long_ptp2.0,5,4,1.0,0.02,all,any,long,2.0,10810,2608.5,1.495,2.862,46.04,21/21,195639.0,
lb5_h4_ext1.0_sl0.02_all_any_short_ptpnone,5,4,1.0,0.02,all,any,short,,11237,-322.4,0.947,-0.038,39.57,8/21,-24182.0,
lb5_h4_ext1.0_sl0.02_all_any_short_ptp1.0,5,4,1.0,0.02,all,any,short,1.0,11237,2389.1,1.506,3.003,51.6,21/21,179185.0,
lb5_h4_ext1.0_sl0.02_all_any_short_ptp2.0,5,4,1.0,0.02,all,any,short,2.0,11237,2226.6,1.397,1.631,43.49,21/21,166996.0,
lb5_h4_ext1.0_sl0.02_all_bull_long_ptpnone,5,4,1.0,0.02,all,bull,long,,7150,375.9,1.102,0.129,43.61,14/21,28191.0,
lb5_h4_ext1.0_sl0.02_all_bull_long_ptp1.0,5,4,1.0,0.02,all,bull,long,1.0,7150,2039.8,1.712,2.486,54.59,20/21,152986.0,
lb5_h4_ext1.0_sl0.02_all_bull_long_ptp2.0,5,4,1.0,0.02,all,bull,long,2.0,7150,1948.1,1.571,2.377,47.03,20/21,146109.0,
lb5_h4_ext1.0_sl0.02_all_bull_short_ptpnone,5,4,1.0,0.02,all,bull,short,,7636,-348.1,0.917,-0.039,38.86,7/21,-26110.0,
lb5_h4_ext1.0_sl0.02_all_bull_short_ptp1.0,5,4,1.0,0.02,all,bull,short,1.0,7636,1512.4,1.467,1.908,50.98,21/21,113430.0,
lb5_h4_ext1.0_sl0.02_all_bull_short_ptp2.0,5,4,1.0,0.02,all,bull,short,2.0,7636,1361.7,1.354,1.001,42.76,21/21,102131.0,
lb5_h4_ext1.0_sl0.02_all_bear_long_ptpnone,5,4,1.0,0.02,all,bear,long,,3671,-154.6,0.923,-0.029,40.42,6/18,-11597.0,
lb5_h4_ext1.0_sl0.02_all_bear_long_ptp1.0,5,4,1.0,0.02,all,bear,long,1.0,3671,739.4,1.481,0.953,52.52,16/18,55455.0,
lb5_h4_ext1.0_sl0.02_all_bear_long_ptp2.0,5,4,1.0,0.02,all,bear,long,2.0,3671,671.0,1.36,0.779,44.16,15/18,50323.0,
lb5_h4_ext1.0_sl0.02_all_bear_short_ptpnone,5,4,1.0,0.02,all,bear,short,,3611,20.2,1.011,0.015,41.07,9/18,1512.0,
lb5_h4_ext1.0_sl0.02_all_bear_short_ptp1.0,5,4,1.0,0.02,all,bear,short,1.0,3611,871.7,1.587,1.887,52.84,17/18,65376.0,
lb5_h4_ext1.0_sl0.02_all_bear_short_ptp2.0,5,4,1.0,0.02,all,bear,short,2.0,3611,859.3,1.488,1.345,45.0,16/18,64449.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_long_ptpnone,5,4,1.0,0.02,all,bull_strong,long,,6573,346.2,1.102,0.129,43.8,13/21,25968.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_long_ptp1.0,5,4,1.0,0.02,all,bull_strong,long,1.0,6573,1868.5,1.707,2.277,54.68,18/21,140138.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_long_ptp2.0,5,4,1.0,0.02,all,bull_strong,long,2.0,6573,1776.8,1.567,2.168,47.27,18/21,133259.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_short_ptpnone,5,4,1.0,0.02,all,bull_strong,short,,7052,-294.1,0.923,-0.038,38.83,7/21,-22059.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_short_ptp1.0,5,4,1.0,0.02,all,bull_strong,short,1.0,7052,1398.2,1.468,1.764,50.82,20/21,104862.0,
lb5_h4_ext1.0_sl0.02_all_bull_strong_short_ptp2.0,5,4,1.0,0.02,all,bull_strong,short,2.0,7052,1282.0,1.362,0.942,42.71,20/21,96149.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_long_ptpnone,5,4,1.0,0.02,all,bear_strong,long,,2928,-223.4,0.864,-0.041,39.28,3/14,-16758.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_long_ptp1.0,5,4,1.0,0.02,all,bear_strong,long,1.0,2928,474.9,1.379,0.612,51.2,12/14,35619.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_long_ptp2.0,5,4,1.0,0.02,all,bear_strong,long,2.0,2928,405.7,1.266,0.485,43.0,11/14,30425.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_short_ptpnone,5,4,1.0,0.02,all,bear_strong,short,,2871,51.3,1.034,0.035,41.48,8/14,3848.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_short_ptp1.0,5,4,1.0,0.02,all,bear_strong,short,1.0,2871,730.4,1.624,1.175,53.12,13/14,54777.0,
lb5_h4_ext1.0_sl0.02_all_bear_strong_short_ptp2.0,5,4,1.0,0.02,all,bear_strong,short,2.0,2871,730.0,1.527,0.907,45.35,13/14,54752.0,
lb5_h4_ext1.0_sl0.02_london_any_long_ptpnone,5,4,1.0,0.02,london,any,long,,4361,289.3,1.114,0.102,40.38,13/21,21699.0,
lb5_h4_ext1.0_sl0.02_london_any_long_ptp1.0,5,4,1.0,0.02,london,any,long,1.0,4361,1367.7,1.71,2.378,54.25,21/21,102575.0,
lb5_h4_ext1.0_sl0.02_london_any_long_ptp2.0,5,4,1.0,0.02,london,any,long,2.0,4361,1482.7,1.641,1.815,45.17,21/21,111202.0,
lb5_h4_ext1.0_sl0.02_london_any_short_ptpnone,5,4,1.0,0.02,london,any,short,,4546,100.2,1.038,0.045,39.42,12/21,7518.0,
lb5_h4_ext1.0_sl0.02_london_any_short_ptp1.0,5,4,1.0,0.02,london,any,short,1.0,4546,1400.0,1.718,3.452,54.8,21/21,105002.0,
lb5_h4_ext1.0_sl0.02_london_any_short_ptp2.0,5,4,1.0,0.02,london,any,short,2.0,4546,1463.4,1.615,2.721,45.14,21/21,109752.0,
lb5_h4_ext1.0_sl0.02_london_bull_long_ptpnone,5,4,1.0,0.02,london,bull,long,,2873,276.9,1.169,0.262,41.49,13/21,20770.0,
lb5_h4_ext1.0_sl0.02_london_bull_long_ptp1.0,5,4,1.0,0.02,london,bull,long,1.0,2873,982.5,1.782,1.924,55.13,21/21,73690.0,
lb5_h4_ext1.0_sl0.02_london_bull_long_ptp2.0,5,4,1.0,0.02,london,bull,long,2.0,2873,1045.4,1.695,2.118,46.08,21/21,78404.0,
lb5_h4_ext1.0_sl0.02_london_bull_short_ptpnone,5,4,1.0,0.02,london,bull,short,,3102,-13.1,0.993,-0.005,38.39,11/21,-981.0,
lb5_h4_ext1.0_sl0.02_london_bull_short_ptp1.0,5,4,1.0,0.02,london,bull,short,1.0,3102,900.4,1.664,2.276,53.74,20/21,67529.0,
lb5_h4_ext1.0_sl0.02_london_bull_short_ptp2.0,5,4,1.0,0.02,london,bull,short,2.0,3102,912.5,1.552,1.703,44.1,20/21,68436.0,
lb5_h4_ext1.0_sl0.02_london_bear_long_ptpnone,5,4,1.0,0.02,london,bear,long,,1488,12.4,1.014,0.005,38.24,10/18,930.0,
lb5_h4_ext1.0_sl0.02_london_bear_long_ptp1.0,5,4,1.0,0.02,london,bear,long,1.0,1488,385.1,1.575,0.861,52.55,15/18,28885.0,
lb5_h4_ext1.0_sl0.02_london_bear_long_ptp2.0,5,4,1.0,0.02,london,bear,long,2.0,1488,437.3,1.541,0.778,43.41,14/18,32798.0,
lb5_h4_ext1.0_sl0.02_london_bear_short_ptpnone,5,4,1.0,0.02,london,bear,short,,1444,113.3,1.138,0.139,41.62,12/18,8499.0,
lb5_h4_ext1.0_sl0.02_london_bear_short_ptp1.0,5,4,1.0,0.02,london,bear,short,1.0,1444,499.6,1.843,1.785,57.06,17/18,37473.0,
lb5_h4_ext1.0_sl0.02_london_bear_short_ptp2.0,5,4,1.0,0.02,london,bear,short,2.0,1444,550.9,1.755,1.47,47.37,17/18,41316.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_long_ptpnone,5,4,1.0,0.02,london,bull_strong,long,,2637,230.9,1.153,0.165,41.41,11/20,17317.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_long_ptp1.0,5,4,1.0,0.02,london,bull_strong,long,1.0,2637,863.0,1.745,1.69,54.95,17/20,64724.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_long_ptp2.0,5,4,1.0,0.02,london,bull_strong,long,2.0,2637,911.7,1.659,1.847,45.96,18/20,68380.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_short_ptpnone,5,4,1.0,0.02,london,bull_strong,short,,2842,29.3,1.018,0.016,38.85,12/21,2197.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_short_ptp1.0,5,4,1.0,0.02,london,bull_strong,short,1.0,2842,862.5,1.706,2.181,54.26,21/21,64688.0,
lb5_h4_ext1.0_sl0.02_london_bull_strong_short_ptp2.0,5,4,1.0,0.02,london,bull_strong,short,2.0,2842,884.7,1.594,1.651,44.72,20/21,66352.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_long_ptpnone,5,4,1.0,0.02,london,bear_strong,long,,1187,-55.9,0.924,-0.022,36.65,6/14,-4189.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_long_ptp1.0,5,4,1.0,0.02,london,bear_strong,long,1.0,1187,221.9,1.396,0.503,50.46,11/14,16640.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_long_ptp2.0,5,4,1.0,0.02,london,bear_strong,long,2.0,1187,259.7,1.388,0.54,41.53,11/14,19478.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_short_ptpnone,5,4,1.0,0.02,london,bear_strong,short,,1141,74.1,1.115,0.105,41.45,10/14,5560.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_short_ptp1.0,5,4,1.0,0.02,london,bear_strong,short,1.0,1141,382.4,1.816,1.055,56.97,13/14,28682.0,
lb5_h4_ext1.0_sl0.02_london_bear_strong_short_ptp2.0,5,4,1.0,0.02,london,bear_strong,short,2.0,1141,411.9,1.712,1.099,46.98,13/14,30893.0,
lb5_h4_ext1.0_sl0.02_ny_any_long_ptpnone,5,4,1.0,0.02,ny,any,long,,4414,361.6,1.194,0.182,45.9,12/21,27123.0,
lb5_h4_ext1.0_sl0.02_ny_any_long_ptp1.0,5,4,1.0,0.02,ny,any,long,1.0,4414,1176.7,1.777,2.668,54.33,21/21,88251.0,
lb5_h4_ext1.0_sl0.02_ny_any_long_ptp2.0,5,4,1.0,0.02,ny,any,long,2.0,4414,1073.2,1.612,1.448,48.16,21/21,80489.0,
lb5_h4_ext1.0_sl0.02_ny_any_short_ptpnone,5,4,1.0,0.02,ny,any,short,,4731,-281.0,0.874,-0.041,40.73,5/21,-21076.0,
lb5_h4_ext1.0_sl0.02_ny_any_short_ptp1.0,5,4,1.0,0.02,ny,any,short,1.0,4731,702.3,1.393,0.688,50.64,20/21,52676.0,
lb5_h4_ext1.0_sl0.02_ny_any_short_ptp2.0,5,4,1.0,0.02,ny,any,short,2.0,4731,545.9,1.263,0.369,43.8,20/21,40946.0,
lb5_h4_ext1.0_sl0.02_ny_bull_long_ptpnone,5,4,1.0,0.02,ny,bull,long,,2896,334.4,1.28,0.226,46.89,12/21,25079.0,
lb5_h4_ext1.0_sl0.02_ny_bull_long_ptp1.0,5,4,1.0,0.02,ny,bull,long,1.0,2896,874.2,1.898,2.387,55.21,18/21,65566.0,
lb5_h4_ext1.0_sl0.02_ny_bull_long_ptp2.0,5,4,1.0,0.02,ny,bull,long,2.0,2896,792.9,1.704,1.126,49.1,17/21,59468.0,
lb5_h4_ext1.0_sl0.02_ny_bull_short_ptpnone,5,4,1.0,0.02,ny,bull,short,,3252,-219.4,0.859,-0.04,39.82,7/21,-16458.0,
lb5_h4_ext1.0_sl0.02_ny_bull_short_ptp1.0,5,4,1.0,0.02,ny,bull,short,1.0,3252,445.8,1.353,0.446,49.6,19/21,33433.0,
lb5_h4_ext1.0_sl0.02_ny_bull_short_ptp2.0,5,4,1.0,0.02,ny,bull,short,2.0,3252,338.5,1.233,0.229,42.87,20/21,25387.0,
lb5_h4_ext1.0_sl0.02_ny_bear_long_ptpnone,5,4,1.0,0.02,ny,bear,long,,1516,27.5,1.041,0.02,44.06,13/18,2066.0,
lb5_h4_ext1.0_sl0.02_ny_bear_long_ptp1.0,5,4,1.0,0.02,ny,bear,long,1.0,1516,302.8,1.559,0.687,52.7,18/18,22707.0,
lb5_h4_ext1.0_sl0.02_ny_bear_long_ptp2.0,5,4,1.0,0.02,ny,bear,long,2.0,1516,280.6,1.447,0.463,46.44,17/18,21044.0,
lb5_h4_ext1.0_sl0.02_ny_bear_short_ptpnone,5,4,1.0,0.02,ny,bear,short,,1479,-61.6,0.908,-0.043,42.73,7/18,-4618.0,
lb5_h4_ext1.0_sl0.02_ny_bear_short_ptp1.0,5,4,1.0,0.02,ny,bear,short,1.0,1479,256.6,1.492,0.82,52.94,16/18,19243.0,
lb5_h4_ext1.0_sl0.02_ny_bear_short_ptp2.0,5,4,1.0,0.02,ny,bear,short,2.0,1479,207.5,1.333,0.357,45.84,12/18,15559.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_long_ptpnone,5,4,1.0,0.02,ny,bull_strong,long,,2689,340.1,1.308,0.328,47.6,12/20,25504.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_long_ptp1.0,5,4,1.0,0.02,ny,bull_strong,long,1.0,2689,832.1,1.923,1.797,55.86,17/20,62411.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_long_ptp2.0,5,4,1.0,0.02,ny,bull_strong,long,2.0,2689,768.8,1.741,1.369,49.91,16/20,57660.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_short_ptpnone,5,4,1.0,0.02,ny,bull_strong,short,,2988,-205.0,0.856,-0.04,39.39,7/21,-15373.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_short_ptp1.0,5,4,1.0,0.02,ny,bull_strong,short,1.0,2988,407.0,1.353,0.407,49.33,18/21,30522.0,
lb5_h4_ext1.0_sl0.02_ny_bull_strong_short_ptp2.0,5,4,1.0,0.02,ny,bull_strong,short,2.0,2988,302.4,1.227,0.202,42.47,18/21,22677.0,
lb5_h4_ext1.0_sl0.02_ny_bear_strong_long_ptpnone,5,4,1.0,0.02,ny,bear_strong,long,,1204,-51.9,0.905,-0.032,42.61,6/14,-3894.0,
lb5_h4_ext1.0_sl0.02_ny_bear_strong_long_ptp1.0,5,4,1.0,0.02,ny,bear_strong,long,1.0,1204,166.2,1.373,0.377,50.91,12/14,12466.0,
