scenario,entry_zone,sl_buf_atr,min_sweep_atr,k,mss_look,tp_mode,wait_bars,n,per_yr,pf,mar,net,pos,d1_pf,c5_pf,oos_pf,pboot,passed
ny,range_ote,0.5,0.0,3,12,2R,48,270,41,1.695,1.1,100.3,7/8,1.06,1.55,1.13,0.0,False
ny,range_ote,0.5,0.0,3,12,2R,96,292,44,1.62,0.94,98.7,7/8,1.08,1.49,1.05,0.0,False
ny,range_ote,0.5,0.0,3,12,3R,48,270,41,1.81,2.09,137.4,8/8,1.25,1.68,1.55,0.0,False
ny,range_ote,0.5,0.0,3,12,3R,96,292,44,1.747,1.74,138.7,8/8,1.28,1.62,1.46,0.0,False
ny,range_ote,0.5,0.0,3,12,4R,48,270,41,1.829,2.0,154.3,7/8,1.24,1.7,1.48,0.0,False
ny,range_ote,0.5,0.0,3,12,4R,96,292,44,1.766,1.72,155.6,7/8,1.28,1.65,1.43,0.0,False
ny,range_ote,0.5,0.0,3,24,range,48,326,49,1.547,0.67,88.5,7/8,9.11,1.4,1.33,0.0,False
ny,range_ote,0.5,0.0,3,24,range,96,362,54,1.506,0.71,92.1,7/8,8.35,1.37,1.24,0.0,False
ny,range_ote,0.5,0.0,3,24,2R,48,329,49,1.578,0.78,105.2,7/8,13.44,1.45,1.21,0.0,False
ny,range_ote,0.5,0.0,3,24,2R,96,365,55,1.512,0.68,105.1,7/8,12.06,1.39,1.08,0.0,False
ny,range_ote,0.5,0.0,3,24,3R,48,329,49,1.693,0.9,146.8,7/8,0.89,1.57,1.35,0.0,False
ny,range_ote,0.5,0.0,3,24,3R,96,365,55,1.625,0.8,148.4,7/8,0.93,1.51,1.23,0.0,False
ny,range_ote,0.5,0.0,3,24,4R,48,329,49,1.74,1.07,169.1,7/8,0.94,1.62,1.45,0.0,False
ny,range_ote,0.5,0.0,3,24,4R,96,365,55,1.627,0.91,161.4,7/8,0.94,1.52,1.32,0.0,False
ny,range_ote,0.5,0.0,3,48,range,48,362,54,1.581,0.71,100.3,8/8,8.4,1.44,1.61,0.0,False
ny,range_ote,0.5,0.0,3,48,range,96,415,62,1.465,0.7,95.8,8/8,7.33,1.34,1.41,0.0,False
ny,range_ote,0.5,0.0,3,48,2R,48,365,55,1.624,0.82,124.4,7/8,12.26,1.49,1.51,0.0,False
ny,range_ote,0.5,0.0,3,48,2R,96,418,63,1.503,0.71,119.1,7/8,10.51,1.39,1.31,0.0,False
ny,range_ote,0.5,0.0,3,48,3R,48,365,55,1.768,1.11,177.0,8/8,0.94,1.64,1.79,0.0,False
ny,range_ote,0.5,0.0,3,48,3R,96,418,63,1.652,1.04,176.0,8/8,0.95,1.54,1.58,0.0,False
ny,range_ote,0.5,0.0,3,48,4R,48,365,55,1.799,1.36,198.9,8/8,0.97,1.68,1.72,0.0,False
ny,range_ote,0.5,0.0,3,48,4R,96,418,63,1.679,1.32,197.4,8/8,0.97,1.57,1.56,0.0,False
ny,range_ote,0.5,0.1,3,12,range,48,256,39,1.633,1.45,78.5,7/8,1.04,1.48,1.49,0.0,False
ny,range_ote,0.5,0.1,3,12,range,96,277,42,1.63,1.54,84.8,7/8,1.12,1.48,1.42,0.0,False
ny,range_ote,0.5,0.1,3,12,2R,48,258,39,1.699,1.13,96.3,7/8,1.04,1.56,1.11,0.0,False
ny,range_ote,0.5,0.1,3,12,2R,96,279,42,1.631,0.95,95.8,7/8,1.07,1.5,1.03,0.0,False
ny,range_ote,0.5,0.1,3,12,3R,48,258,39,1.812,2.09,131.5,8/8,1.23,1.68,1.52,0.0,False
ny,range_ote,0.5,0.1,3,12,3R,96,279,42,1.756,1.81,133.9,8/8,1.27,1.63,1.42,0.0,False
ny,range_ote,0.5,0.1,3,12,4R,48,258,39,1.793,1.45,141.5,7/8,1.18,1.67,1.41,0.0,False
ny,range_ote,0.5,0.1,3,12,4R,96,279,42,1.74,1.28,143.9,7/8,1.23,1.62,1.37,0.0,False
ny,range_ote,0.5,0.1,3,24,range,48,316,48,1.489,0.62,78.0,7/8,1.1,1.35,1.3,0.0013,False
ny,range_ote,0.5,0.1,3,24,range,96,350,53,1.471,0.68,83.7,6/8,1.17,1.34,1.21,0.0013,False
ny,range_ote,0.5,0.1,3,24,2R,48,318,48,1.528,0.74,94.3,7/8,1.15,1.4,1.17,0.0,False
ny,range_ote,0.5,0.1,3,24,2R,96,352,53,1.482,0.65,96.4,6/8,1.17,1.36,1.05,0.0,False
ny,range_ote,0.5,0.1,3,24,3R,48,318,48,1.638,0.84,132.2,7/8,1.21,1.52,1.29,0.0,False
ny,range_ote,0.5,0.1,3,24,3R,96,352,53,1.589,0.76,135.8,7/8,1.24,1.48,1.18,0.0,False
ny,range_ote,0.5,0.1,3,24,4R,48,318,48,1.662,0.98,148.1,7/8,1.24,1.55,1.37,0.0,False
ny,range_ote,0.5,0.1,3,24,4R,96,352,53,1.569,0.83,142.5,6/8,1.22,1.46,1.25,0.0,False
ny,range_ote,0.5,0.1,3,48,range,48,348,52,1.526,0.78,89.7,8/8,1.09,1.39,1.66,0.0,False
ny,range_ote,0.5,0.1,3,48,range,96,400,60,1.426,0.79,86.3,8/8,1.09,1.3,1.44,0.0,False
ny,range_ote,0.5,0.1,3,48,2R,48,351,53,1.589,0.9,114.0,7/8,1.14,1.46,1.5,0.0,False
ny,range_ote,0.5,0.1,3,48,2R,96,403,61,1.477,0.77,109.8,7/8,1.12,1.36,1.3,0.0,False
ny,range_ote,0.5,0.1,3,48,3R,48,351,53,1.725,1.26,162.2,8/8,1.24,1.6,1.76,0.0,False
ny,range_ote,0.5,0.1,3,48,3R,96,403,61,1.619,1.17,162.2,8/8,1.23,1.51,1.55,0.0,False
ny,range_ote,0.5,0.1,3,48,4R,48,351,53,1.706,1.23,171.6,7/8,1.22,1.59,1.59,0.0,False
ny,range_ote,0.5,0.1,3,48,4R,96,403,61,1.603,1.2,171.1,8/8,1.19,1.5,1.46,0.0,False
ny,range_ote,0.5,0.25,3,12,range,48,238,36,1.602,1.13,69.7,7/8,1.03,1.46,1.52,0.0013,False
ny,range_ote,0.5,0.25,3,12,range,96,257,39,1.624,1.13,77.6,7/8,1.13,1.48,1.53,0.0,False
ny,range_ote,0.5,0.25,3,12,2R,48,241,36,1.67,0.97,86.9,7/8,1.02,1.54,1.14,0.0,False
ny,range_ote,0.5,0.25,3,12,2R,96,260,39,1.626,0.9,88.6,7/8,1.07,1.5,1.07,0.0,False
ny,range_ote,0.5,0.25,3,12,3R,48,241,36,1.762,1.88,116.5,8/8,1.2,1.64,1.54,0.0,False
ny,range_ote,0.5,0.25,3,12,3R,96,260,39,1.731,1.64,121.1,8/8,1.26,1.61,1.46,0.0,False
ny,range_ote,0.5,0.25,3,12,4R,48,241,36,1.729,1.49,122.6,7/8,1.14,1.62,1.39,0.0,False
ny,range_ote,0.5,0.25,3,12,4R,96,260,39,1.699,1.3,127.2,7/8,1.21,1.59,1.37,0.0,False
ny,range_ote,0.5,0.25,3,24,range,48,293,44,1.513,0.6,75.5,7/8,1.14,1.38,1.33,0.0,False
ny,range_ote,0.5,0.25,3,24,range,96,326,49,1.501,0.67,82.2,7/8,1.21,1.37,1.28,0.0,False
ny,range_ote,0.5,0.25,3,24,2R,48,296,45,1.556,0.72,91.8,7/8,1.18,1.43,1.28,0.0,False
ny,range_ote,0.5,0.25,3,24,2R,96,329,50,1.511,0.64,94.8,6/8,1.21,1.39,1.16,0.0013,False
ny,range_ote,0.5,0.25,3,24,3R,48,296,45,1.649,0.8,124.8,7/8,1.26,1.53,1.41,0.0,False
ny,range_ote,0.5,0.25,3,24,3R,96,329,50,1.603,0.73,129.5,7/8,1.3,1.49,1.31,0.0,False
ny,range_ote,0.5,0.25,3,24,4R,48,296,45,1.69,0.95,142.7,7/8,1.3,1.58,1.51,0.0,False
ny,range_ote,0.5,0.25,3,24,4R,96,329,50,1.594,0.81,138.1,6/8,1.27,1.49,1.39,0.0,False
ny,range_ote,0.5,0.25,3,48,range,48,328,49,1.518,0.69,83.6,7/8,1.1,1.39,1.68,0.0,False
ny,range_ote,0.5,0.25,3,48,range,96,379,57,1.446,0.77,84.8,7/8,1.12,1.32,1.52,0.0,False
ny,range_ote,0.5,0.25,3,48,2R,48,332,50,1.507,0.61,95.2,7/8,1.09,1.39,1.51,0.0,False
ny,range_ote,0.5,0.25,3,48,2R,96,383,58,1.443,0.59,97.9,7/8,1.1,1.33,1.36,0.0,False
ny,range_ote,0.5,0.25,3,48,3R,48,332,50,1.669,0.97,143.2,8/8,1.22,1.55,1.86,0.0,False
ny,range_ote,0.5,0.25,3,48,3R,96,383,58,1.61,1.01,152.1,8/8,1.24,1.5,1.68,0.0,False
ny,range_ote,0.5,0.25,3,48,4R,48,332,50,1.655,0.93,151.6,8/8,1.19,1.55,1.66,0.0,False
ny,range_ote,0.5,0.25,3,48,4R,96,383,58,1.602,1.01,161.9,8/8,1.21,1.5,1.56,0.0,False
both,fvg_ce,0.05,0.0,3,12,range,48,866,129,1.242,0.59,152.3,6/8,1.02,1.06,1.59,0.0063,False
both,fvg_ce,0.05,0.0,3,12,range,96,937,140,1.248,0.57,167.5,6/8,1.04,1.07,1.62,0.005,False
both,fvg_ce,0.05,0.0,3,12,2R,48,869,130,1.159,0.49,88.6,6/8,0.79,0.97,1.28,0.0138,False
both,fvg_ce,0.05,0.0,3,12,2R,96,940,140,1.184,0.55,109.9,7/8,0.83,0.99,1.33,0.0037,False
both,fvg_ce,0.05,0.0,3,12,3R,48,869,130,1.17,0.45,113.2,6/8,0.9,1.01,1.33,0.01,False
both,fvg_ce,0.05,0.0,3,12,3R,96,940,140,1.213,0.61,151.2,7/8,0.95,1.05,1.42,0.0013,False
both,fvg_ce,0.05,0.0,3,12,4R,48,869,130,1.181,0.63,131.1,6/8,0.96,1.03,1.29,0.0187,False
both,fvg_ce,0.05,0.0,3,12,4R,96,940,140,1.231,0.69,178.6,7/8,1.02,1.07,1.4,0.0025,False
both,fvg_ce,0.05,0.0,3,24,range,48,985,147,1.369,0.96,251.1,7/8,1.1,1.17,1.71,0.0,False
both,fvg_ce,0.05,0.0,3,24,range,96,1052,157,1.364,0.88,262.1,7/8,1.09,1.17,1.7,0.0,False
both,fvg_ce,0.05,0.0,3,24,2R,48,988,147,1.312,0.96,186.8,8/8,0.88,1.1,1.45,0.0,False
both,fvg_ce,0.05,0.0,3,24,2R,96,1056,157,1.33,1.02,210.0,8/8,0.9,1.12,1.47,0.0,False
both,fvg_ce,0.05,0.0,3,24,3R,48,988,147,1.364,1.32,259.3,8/8,1.01,1.18,1.54,0.0,False
both,fvg_ce,0.05,0.0,3,24,3R,96,1056,157,1.39,1.3,294.3,8/8,1.04,1.2,1.58,0.0,False
both,fvg_ce,0.05,0.0,3,24,4R,48,988,147,1.378,1.61,294.5,8/8,1.07,1.2,1.47,0.0,False
both,fvg_ce,0.05,0.0,3,24,4R,96,1056,157,1.393,1.66,326.2,8/8,1.08,1.22,1.51,0.0,False
both,fvg_ce,0.05,0.0,3,48,range,48,1046,156,1.336,0.85,243.1,7/8,1.04,1.14,1.72,0.0,False
both,fvg_ce,0.05,0.0,3,48,range,96,1103,164,1.332,0.78,251.5,7/8,1.03,1.14,1.74,0.0,False
both,fvg_ce,0.05,0.0,3,48,2R,48,1049,156,1.291,0.96,185.8,8/8,0.83,1.08,1.5,0.0,False
both,fvg_ce,0.05,0.0,3,48,2R,96,1107,165,1.305,1.0,204.7,7/8,0.85,1.1,1.54,0.0,False
both,fvg_ce,0.05,0.0,3,48,3R,48,1049,156,1.359,1.36,271.7,8/8,0.98,1.17,1.53,0.0,False
both,fvg_ce,0.05,0.0,3,48,3R,96,1107,165,1.38,1.31,301.6,8/8,1.0,1.19,1.59,0.0,False
both,fvg_ce,0.05,0.0,3,48,4R,48,1049,156,1.361,1.28,301.2,8/8,1.04,1.19,1.55,0.0,False
both,fvg_ce,0.05,0.0,3,48,4R,96,1107,165,1.381,1.34,333.6,8/8,1.06,1.21,1.59,0.0,False
both,fvg_ce,0.05,0.1,3,12,range,48,817,123,1.194,0.57,113.0,6/8,1.04,1.03,1.44,0.0187,False
both,fvg_ce,0.05,0.1,3,12,range,96,885,132,1.203,0.49,126.7,6/8,1.06,1.04,1.48,0.0075,False
both,fvg_ce,0.05,0.1,3,12,2R,48,821,123,1.145,0.49,76.9,7/8,0.8,0.97,1.21,0.0262,False
both,fvg_ce,0.05,0.1,3,12,2R,96,889,133,1.168,0.45,95.8,7/8,0.84,0.99,1.25,0.01,False
both,fvg_ce,0.05,0.1,3,12,3R,48,821,123,1.174,0.4,108.6,6/8,0.91,1.02,1.29,0.0163,False
both,fvg_ce,0.05,0.1,3,12,3R,96,889,133,1.209,0.63,140.1,6/8,0.95,1.06,1.38,0.0013,False
both,fvg_ce,0.05,0.1,3,12,4R,48,821,123,1.188,0.46,127.0,6/8,0.98,1.04,1.27,0.0112,False
both,fvg_ce,0.05,0.1,3,12,4R,96,889,133,1.229,0.64,166.1,7/8,1.03,1.08,1.37,0.0025,False
both,fvg_ce,0.05,0.1,3,24,range,48,940,140,1.279,0.87,177.5,7/8,1.1,1.1,1.48,0.0013,False
both,fvg_ce,0.05,0.1,3,24,range,96,1013,151,1.271,0.92,185.3,6/8,1.08,1.1,1.47,0.0,False
both,fvg_ce,0.05,0.1,3,24,2R,48,943,141,1.291,1.18,167.7,8/8,0.91,1.1,1.36,0.0,False
both,fvg_ce,0.05,0.1,3,24,2R,96,1016,151,1.304,1.36,188.1,8/8,0.93,1.12,1.35,0.0,False
both,fvg_ce,0.05,0.1,3,24,3R,48,943,141,1.332,0.87,226.6,7/8,1.02,1.16,1.43,0.0,False
both,fvg_ce,0.05,0.1,3,24,3R,96,1016,151,1.352,1.1,257.5,8/8,1.04,1.19,1.45,0.0,False
both,fvg_ce,0.05,0.1,3,24,4R,48,943,141,1.365,1.19,270.2,8/8,1.09,1.21,1.42,0.0,False
both,fvg_ce,0.05,0.1,3,24,4R,96,1016,151,1.377,1.17,300.1,8/8,1.11,1.22,1.44,0.0,False
both,fvg_ce,0.05,0.1,3,48,range,48,1008,150,1.254,0.91,172.8,6/8,1.04,1.08,1.51,0.0037,False
both,fvg_ce,0.05,0.1,3,48,range,96,1074,160,1.246,0.82,177.5,6/8,1.03,1.08,1.51,0.0025,False
both,fvg_ce,0.05,0.1,3,48,2R,48,1011,151,1.295,1.1,181.7,8/8,0.86,1.1,1.41,0.0,False
both,fvg_ce,0.05,0.1,3,48,2R,96,1077,160,1.301,1.26,197.2,8/8,0.87,1.11,1.42,0.0,False
both,fvg_ce,0.05,0.1,3,48,3R,48,1011,151,1.353,1.18,257.1,8/8,0.99,1.18,1.47,0.0,False
both,fvg_ce,0.05,0.1,3,48,3R,96,1077,160,1.367,1.35,283.3,8/8,1.01,1.2,1.49,0.0,False
both,fvg_ce,0.05,0.1,3,48,4R,48,1011,151,1.371,1.23,295.0,8/8,1.07,1.21,1.52,0.0,False
both,fvg_ce,0.05,0.1,3,48,4R,96,1077,160,1.387,1.36,326.9,8/8,1.09,1.23,1.54,0.0,False
both,fvg_ce,0.05,0.25,3,12,range,48,735,111,1.083,0.11,42.8,5/8,0.84,0.94,1.31,0.205,False
both,fvg_ce,0.05,0.25,3,12,range,96,800,120,1.089,0.13,49.6,6/8,0.87,0.95,1.33,0.13,False
both,fvg_ce,0.05,0.25,3,12,2R,48,742,112,1.101,0.25,49.2,4/8,0.73,0.95,1.17,0.0838,False
both,fvg_ce,0.05,0.25,3,12,2R,96,807,121,1.118,0.3,62.2,5/8,0.77,0.96,1.17,0.0525,False
both,fvg_ce,0.05,0.25,3,12,3R,48,742,112,1.143,0.24,81.0,6/8,0.84,1.01,1.24,0.04,False
both,fvg_ce,0.05,0.25,3,12,3R,96,807,121,1.174,0.43,106.6,5/8,0.88,1.04,1.28,0.0213,False
both,fvg_ce,0.05,0.25,3,12,4R,48,742,112,1.19,0.35,115.2,7/8,0.92,1.06,1.29,0.0175,False
both,fvg_ce,0.05,0.25,3,12,4R,96,807,121,1.222,0.57,145.5,6/8,0.97,1.09,1.33,0.0075,False
both,fvg_ce,0.05,0.25,3,24,range,48,853,128,1.154,0.23,88.6,7/8,0.89,1.0,1.37,0.0387,False
both,fvg_ce,0.05,0.25,3,24,range,96,931,139,1.148,0.23,92.0,7/8,0.89,1.0,1.34,0.045,False
both,fvg_ce,0.05,0.25,3,24,2R,48,859,128,1.233,0.93,125.1,8/8,0.87,1.07,1.29,0.0,False
both,fvg_ce,0.05,0.25,3,24,2R,96,937,140,1.251,0.98,146.0,8/8,0.89,1.09,1.28,0.0,False
both,fvg_ce,0.05,0.25,3,24,3R,48,859,128,1.278,0.58,174.9,7/8,0.94,1.13,1.36,0.0013,False
both,fvg_ce,0.05,0.25,3,24,3R,96,937,140,1.297,0.85,202.5,7/8,0.97,1.15,1.35,0.0,False
both,fvg_ce,0.05,0.25,3,24,4R,48,859,128,1.302,0.71,205.0,7/8,0.99,1.16,1.35,0.0013,False
both,fvg_ce,0.05,0.25,3,24,4R,96,937,140,1.307,0.91,226.8,8/8,1.01,1.17,1.34,0.0,False
both,fvg_ce,0.05,0.25,3,48,range,48,927,138,1.172,0.29,105.6,7/8,0.87,1.02,1.42,0.0262,False
both,fvg_ce,0.05,0.25,3,48,range,96,998,149,1.161,0.26,106.3,7/8,0.87,1.01,1.41,0.0338,False
both,fvg_ce,0.05,0.25,3,48,2R,48,932,139,1.258,0.82,148.6,8/8,0.84,1.09,1.36,0.0,False
both,fvg_ce,0.05,0.25,3,48,2R,96,1003,149,1.266,0.88,164.7,8/8,0.86,1.1,1.36,0.0,False
both,fvg_ce,0.05,0.25,3,48,3R,48,932,139,1.317,0.83,213.8,7/8,0.94,1.16,1.42,0.0,False
both,fvg_ce,0.05,0.25,3,48,3R,96,1003,149,1.333,0.95,240.4,7/8,0.97,1.18,1.44,0.0,False
both,fvg_ce,0.05,0.25,3,48,4R,48,932,139,1.347,0.85,253.3,7/8,1.01,1.2,1.49,0.0,False
both,fvg_ce,0.05,0.25,3,48,4R,96,1003,149,1.359,0.92,281.7,7/8,1.03,1.21,1.5,0.0,False
both,fvg_ce,0.1,0.0,3,12,range,48,866,129,1.22,0.53,135.1,6/8,0.94,1.05,1.57,0.0125,False
both,fvg_ce,0.1,0.0,3,12,range,96,938,140,1.223,0.47,147.1,6/8,0.96,1.05,1.59,0.0112,False
both,fvg_ce,0.1,0.0,3,12,2R,48,869,130,1.171,0.49,95.4,7/8,0.79,0.99,1.33,0.0125,False
both,fvg_ce,0.1,0.0,3,12,2R,96,941,141,1.194,0.57,116.2,7/8,0.82,1.01,1.36,0.0063,False
both,fvg_ce,0.1,0.0,3,12,3R,48,869,130,1.189,0.5,124.3,7/8,0.89,1.03,1.33,0.0112,False
both,fvg_ce,0.1,0.0,3,12,3R,96,941,141,1.23,0.72,161.8,7/8,0.94,1.07,1.41,0.0037,False
both,fvg_ce,0.1,0.0,3,12,4R,48,869,130,1.155,0.42,112.4,6/8,0.91,1.01,1.31,0.0325,False
both,fvg_ce,0.1,0.0,3,12,4R,96,941,141,1.205,0.48,159.5,7/8,0.97,1.06,1.42,0.0138,False
both,fvg_ce,0.1,0.0,3,24,range,48,986,147,1.338,0.94,224.8,7/8,1.65,1.15,1.66,0.0,False
both,fvg_ce,0.1,0.0,3,24,range,96,1053,157,1.331,0.87,234.0,7/8,1.6,1.15,1.64,0.0,False
both,fvg_ce,0.1,0.0,3,24,2R,48,989,147,1.296,1.01,179.0,8/8,1.17,1.1,1.46,0.0,False
both,fvg_ce,0.1,0.0,3,24,2R,96,1057,158,1.311,0.99,199.6,8/8,1.17,1.12,1.47,0.0,False
both,fvg_ce,0.1,0.0,3,24,3R,48,989,147,1.375,1.8,265.4,8/8,1.37,1.2,1.53,0.0,False
both,fvg_ce,0.1,0.0,3,24,3R,96,1057,158,1.401,1.76,300.8,8/8,1.37,1.22,1.56,0.0,True
both,fvg_ce,0.1,0.0,3,24,4R,48,989,147,1.355,1.71,277.3,8/8,1.44,1.19,1.47,0.0,False
both,fvg_ce,0.1,0.0,3,24,4R,96,1057,158,1.373,1.8,309.4,8/8,1.44,1.21,1.51,0.0,True
both,fvg_ce,0.1,0.0,3,48,range,48,1046,156,1.297,0.77,210.5,7/8,0.95,1.12,1.65,0.0013,False
both,fvg_ce,0.1,0.0,3,48,range,96,1103,164,1.293,0.71,217.3,7/8,0.95,1.11,1.67,0.0013,False
both,fvg_ce,0.1,0.0,3,48,2R,48,1049,156,1.292,0.96,187.0,7/8,0.82,1.1,1.53,0.0,False
both,fvg_ce,0.1,0.0,3,48,2R,96,1107,165,1.306,1.04,206.3,7/8,0.84,1.11,1.57,0.0,False
both,fvg_ce,0.1,0.0,3,48,3R,48,1049,156,1.369,1.42,277.3,8/8,0.96,1.19,1.51,0.0,False
both,fvg_ce,0.1,0.0,3,48,3R,96,1107,165,1.39,1.41,307.6,8/8,0.99,1.21,1.57,0.0,False
both,fvg_ce,0.1,0.0,3,48,4R,48,1049,156,1.321,1.01,268.0,8/8,0.97,1.16,1.51,0.0,False
both,fvg_ce,0.1,0.0,3,48,4R,96,1107,165,1.343,1.11,300.7,8/8,0.99,1.18,1.55,0.0,False
both,fvg_ce,0.1,0.1,3,12,range,48,817,123,1.172,0.46,97.8,6/8,0.94,1.02,1.44,0.03,False
both,fvg_ce,0.1,0.1,3,12,range,96,886,132,1.177,0.38,108.5,6/8,0.96,1.02,1.47,0.03,False
both,fvg_ce,0.1,0.1,3,12,2R,48,821,123,1.145,0.43,77.0,7/8,0.79,0.98,1.25,0.0225,False
both,fvg_ce,0.1,0.1,3,12,2R,96,890,133,1.167,0.46,95.4,7/8,0.82,1.0,1.28,0.0125,False
both,fvg_ce,0.1,0.1,3,12,3R,48,821,123,1.155,0.35,97.0,6/8,0.87,1.01,1.29,0.0238,False
both,fvg_ce,0.1,0.1,3,12,3R,96,890,133,1.19,0.6,127.9,6/8,0.92,1.05,1.37,0.0112,False
both,fvg_ce,0.1,0.1,3,12,4R,48,821,123,1.161,0.42,108.9,6/8,0.93,1.03,1.31,0.0262,False
both,fvg_ce,0.1,0.1,3,12,4R,96,890,133,1.202,0.54,147.5,7/8,0.98,1.07,1.41,0.0112,False
both,fvg_ce,0.1,0.1,3,24,range,48,941,140,1.252,0.88,157.9,7/8,1.67,1.09,1.45,0.0013,False
both,fvg_ce,0.1,0.1,3,24,range,96,1014,151,1.244,0.83,163.9,7/8,1.62,1.08,1.44,0.0037,False
both,fvg_ce,0.1,0.1,3,24,2R,48,944,141,1.262,1.08,153.0,8/8,1.2,1.09,1.36,0.0,False
both,fvg_ce,0.1,0.1,3,24,2R,96,1017,152,1.273,1.15,171.0,8/8,1.19,1.1,1.35,0.0,False
both,fvg_ce,0.1,0.1,3,24,3R,48,944,141,1.312,1.01,213.6,7/8,1.36,1.15,1.43,0.0,False
both,fvg_ce,0.1,0.1,3,24,3R,96,1017,152,1.334,1.38,245.0,8/8,1.36,1.18,1.45,0.0,False
both,fvg_ce,0.1,0.1,3,24,4R,48,944,141,1.349,1.35,258.1,8/8,1.49,1.2,1.43,0.0,False
both,fvg_ce,0.1,0.1,3,24,4R,96,1017,152,1.363,1.31,288.5,8/8,1.48,1.21,1.46,0.0,False
both,fvg_ce,0.1,0.1,3,48,range,48,1008,150,1.221,0.74,147.3,6/8,0.94,1.06,1.47,0.0063,False
both,fvg_ce,0.1,0.1,3,48,range,96,1074,160,1.212,0.67,150.3,6/8,0.93,1.05,1.46,0.0075,False
both,fvg_ce,0.1,0.1,3,48,2R,48,1011,151,1.268,0.96,167.0,8/8,0.83,1.09,1.44,0.0,False
both,fvg_ce,0.1,0.1,3,48,2R,96,1077,160,1.276,1.09,183.0,8/8,0.85,1.1,1.44,0.0,False
both,fvg_ce,0.1,0.1,3,48,3R,48,1011,151,1.329,1.03,240.3,8/8,0.95,1.17,1.47,0.0,False
both,fvg_ce,0.1,0.1,3,48,3R,96,1077,160,1.345,1.18,266.9,8/8,0.97,1.19,1.49,0.0,False
both,fvg_ce,0.1,0.1,3,48,4R,48,1011,151,1.342,1.1,271.6,7/8,1.0,1.19,1.5,0.0,False
both,fvg_ce,0.1,0.1,3,48,4R,96,1077,160,1.36,1.25,304.0,8/8,1.03,1.21,1.51,0.0,False
both,fvg_ce,0.1,0.25,3,12,range,48,735,111,1.053,0.06,26.9,5/8,0.78,0.92,1.27,0.2938,False
both,fvg_ce,0.1,0.25,3,12,range,96,801,120,1.056,0.07,30.9,5/8,0.8,0.92,1.28,0.23,False
both,fvg_ce,0.1,0.25,3,12,2R,48,742,112,1.094,0.21,46.1,4/8,0.73,0.95,1.14,0.095,False
both,fvg_ce,0.1,0.25,3,12,2R,96,808,121,1.105,0.24,55.6,5/8,0.76,0.96,1.14,0.0712,False
both,fvg_ce,0.1,0.25,3,12,3R,48,742,112,1.116,0.18,66.0,6/8,0.8,0.99,1.23,0.0737,False
both,fvg_ce,0.1,0.25,3,12,3R,96,808,121,1.148,0.33,91.0,6/8,0.85,1.02,1.27,0.0312,False
both,fvg_ce,0.1,0.25,3,12,4R,48,742,112,1.145,0.28,88.6,7/8,0.86,1.02,1.24,0.0488,False
both,fvg_ce,0.1,0.25,3,12,4R,96,808,121,1.179,0.47,118.4,6/8,0.92,1.06,1.29,0.0213,False
both,fvg_ce,0.1,0.25,3,24,range,48,854,128,1.127,0.18,71.8,7/8,1.57,0.98,1.31,0.0775,False
both,fvg_ce,0.1,0.25,3,24,range,96,932,139,1.119,0.18,73.4,7/8,1.51,0.98,1.28,0.0813,False
both,fvg_ce,0.1,0.25,3,24,2R,48,860,129,1.207,0.91,112.5,8/8,1.18,1.05,1.28,0.0037,False
both,fvg_ce,0.1,0.25,3,24,2R,96,938,140,1.222,0.89,131.0,8/8,1.18,1.07,1.27,0.0013,False
both,fvg_ce,0.1,0.25,3,24,3R,48,860,129,1.244,0.48,154.3,7/8,1.31,1.11,1.35,0.0013,False
both,fvg_ce,0.1,0.25,3,24,3R,96,938,140,1.266,0.78,182.4,7/8,1.31,1.13,1.35,0.0,False
both,fvg_ce,0.1,0.25,3,24,4R,48,860,129,1.261,0.62,177.6,7/8,1.42,1.13,1.29,0.0013,False
both,fvg_ce,0.1,0.25,3,24,4R,96,938,140,1.269,0.81,199.9,8/8,1.4,1.14,1.29,0.0013,False
both,fvg_ce,0.1,0.25,3,48,range,48,927,138,1.136,0.22,82.1,7/8,0.81,0.99,1.35,0.0638,False
both,fvg_ce,0.1,0.25,3,48,range,96,998,149,1.124,0.19,81.1,7/8,0.81,0.98,1.34,0.0688,False
both,fvg_ce,0.1,0.25,3,48,2R,48,932,139,1.235,0.78,136.8,8/8,0.82,1.08,1.36,0.0,False
both,fvg_ce,0.1,0.25,3,48,2R,96,1003,149,1.24,0.77,150.4,8/8,0.84,1.08,1.36,0.0,False
both,fvg_ce,0.1,0.25,3,48,3R,48,932,139,1.298,0.76,200.8,7/8,0.91,1.15,1.44,0.0,False
both,fvg_ce,0.1,0.25,3,48,3R,96,1003,149,1.315,0.9,227.9,7/8,0.95,1.17,1.46,0.0,False
both,fvg_ce,0.1,0.25,3,48,4R,48,932,139,1.293,0.71,215.0,7/8,0.95,1.16,1.42,0.0,False
both,fvg_ce,0.1,0.25,3,48,4R,96,1003,149,1.31,0.79,243.9,7/8,0.98,1.18,1.44,0.0,False
both,fvg_ce,0.25,0.0,3,12,range,48,869,130,1.158,0.41,92.9,6/8,0.84,1.01,1.42,0.0362,False
both,fvg_ce,0.25,0.0,3,12,range,96,942,141,1.166,0.4,104.6,5/8,1.74,1.02,1.44,0.03,False
both,fvg_ce,0.25,0.0,3,12,2R,48,872,130,1.094,0.23,54.0,4/8,0.75,0.95,1.26,0.0925,False
